schema_version,created_utc,evidence_package_sha256,timeline_sha256,timeline_manifest_sha256,prejoin_readiness_sha256,package_review_receipt_sha256,classifier_id,classifier_version,attribution_unit,h3_run_id,window,year,symbol,tf,source_position_id,source_open_deal_id,source_deal_id,configured_run_magic,source_open_deal_magic,source_close_deal_magic,entry_utc,exit_utc,entry_volume,exit_volume,source_net_realized,asof_valid_from_utc,asof_valid_to_utc,macro_state,macro_as_of_utc,macro_ri,macro_confidence,macro_coverage,macro_missing_inputs,macro_partial,local_state,local_bar_close_utc,local_d,local_qtrend,vol_state,vol_bar_close_utc,vol_natr_pct,vol_q20,vol_q80,vol_q95,classification_status,unknown_reason,source_record_sha256,basket_status
BOSS19_P4B_REGIME_ATTRIBUTION_DETAIL_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,DEAL,H3-C01-BWD,BWD,2020,XAUUSD,M15,105,21,24,990001,990001,990001,2020-02-21T13:02:40Z,2020-02-23T23:10:40Z,0.01000000,0.01000000,25.32000000,2020-02-21T13:00:00Z,2020-02-21T13:15:00Z,NEUTRAL,2020-02-21T00:00:00Z,0.115,MED,8/8,,false,TREND_UP,2020-02-21T13:00:00Z,2.1766553062,0.941829566609,NORMAL,2020-02-21T13:00:00Z,0.107603743655,0.0742073306782,0.144385078753,0.207229653358,CLASSIFIED,,2c5f40365fc1552ca0b1dfb816366e6a931542b98fc4a4d61a19368baf743403,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_ATTRIBUTION_DETAIL_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,DEAL,H3-C01-BWD,BWD,2020,XAUUSD,M15,106,22,23,990001,990001,990001,2020-02-21T13:20:40Z,2020-02-23T23:10:40Z,0.02000000,0.02000000,41.66000000,2020-02-21T13:15:00Z,2020-02-21T13:30:00Z,NEUTRAL,2020-02-21T00:00:00Z,0.115,MED,8/8,,false,TREND_UP,2020-02-21T13:15:00Z,2.2092415716,0.941829566609,NORMAL,2020-02-21T13:15:00Z,0.111070680395,0.0742073306782,0.144385078753,0.207229653358,CLASSIFIED,,71cb47f5e003edc44053b8b4e17cf2f7599f030381f07058464661bdeb19de06,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_ATTRIBUTION_DETAIL_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,DEAL,H3-C01-BWD,BWD,2020,XAUUSD,M15,110,26,31,990001,990001,990001,2020-02-23T23:11:40Z,2020-05-14T13:34:40Z,0.01000000,0.01000000,-12.33000000,2020-02-23T00:00:00Z,2020-02-23T23:15:00Z,RISK_OFF,2020-02-23T00:00:00Z,-0.346,HIGH,8/8,,false,TREND_UP,2020-02-21T22:00:00Z,1.55955627629,0.946201386266,NORMAL,2020-02-21T22:00:00Z,0.125678189749,0.0742073306782,0.144416018104,0.207229653358,CLASSIFIED,,796f2727402e674b631f568a1e067b9270eb9f5f295c7072bfaaebb9559e5192,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_ATTRIBUTION_DETAIL_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,DEAL,H3-C01-BWD,BWD,2020,XAUUSD,M15,112,28,29,990001,990001,990001,2020-02-23T23:12:40Z,2020-05-14T13:34:40Z,0.02000000,0.02000000,-43.12000000,2020-02-23T00:00:00Z,2020-02-23T23:15:00Z,RISK_OFF,2020-02-23T00:00:00Z,-0.346,HIGH,8/8,,false,TREND_UP,2020-02-21T22:00:00Z,1.55955627629,0.946201386266,NORMAL,2020-02-21T22:00:00Z,0.125678189749,0.0742073306782,0.144416018104,0.207229653358,CLASSIFIED,,eddf3333804e847f4a0a9332904f5928cbaab816be62bb4030d882f074e9fc27,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_ATTRIBUTION_DETAIL_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,DEAL,H3-C01-BWD,BWD,2020,XAUUSD,M15,111,27,30,990001,990001,990001,2020-02-23T23:12:40Z,2020-05-14T13:34:40Z,0.01000000,0.01000000,-16.95000000,2020-02-23T00:00:00Z,2020-02-23T23:15:00Z,RISK_OFF,2020-02-23T00:00:00Z,-0.346,HIGH,8/8,,false,TREND_UP,2020-02-21T22:00:00Z,1.55955627629,0.946201386266,NORMAL,2020-02-21T22:00:00Z,0.125678189749,0.0742073306782,0.144416018104,0.207229653358,CLASSIFIED,,2253f3312410ef912cb3fc38f596dfe7ac0f948ec5634b5e468ea837ae06c31e,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_ATTRIBUTION_DETAIL_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,DEAL,H3-C01-BWD,BWD,2020,XAUUSD,M15,116,32,37,990001,990001,990001,2020-05-14T13:59:40Z,2020-06-24T10:01:40Z,0.01000000,0.01000000,17.31000000,2020-05-14T13:45:00Z,2020-05-14T14:00:00Z,STRESS,2020-05-14T00:00:00Z,-0.731,HIGH,8/8,,false,RANGE,2020-05-14T13:45:00Z,0.446901201305,0.885311641643,NORMAL,2020-05-14T13:45:00Z,0.164692275819,0.0763250046437,0.213329233487,0.38597829116,CLASSIFIED,,25663672b05dc90509e8848490eefc1ed570f30b56a137a99273555bff26fd9c,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_ATTRIBUTION_DETAIL_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,DEAL,H3-C01-BWD,BWD,2020,XAUUSD,M15,117,33,36,990001,990001,990001,2020-05-15T12:33:40Z,2020-06-24T10:01:40Z,0.01000000,0.01000000,8.91000000,2020-05-15T12:30:00Z,2020-05-15T12:45:00Z,STRESS,2020-05-15T00:00:00Z,-0.538,HIGH,8/8,,false,RANGE,2020-05-15T12:30:00Z,0.38216154879,0.883594054704,NORMAL,2020-05-15T12:30:00Z,0.145884974864,0.0763250046437,0.212682058472,0.38597829116,CLASSIFIED,,b4090b4c10d3c3afce20d924770889fbd03d7c4e3d3de8b1e90d9f9371616489,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_ATTRIBUTION_DETAIL_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,DEAL,H3-C01-BWD,BWD,2020,XAUUSD,M15,118,34,35,990001,990001,990001,2020-05-15T15:59:20Z,2020-06-24T10:01:40Z,0.02000000,0.02000000,-0.58000000,2020-05-15T15:45:00Z,2020-05-15T16:00:00Z,STRESS,2020-05-15T00:00:00Z,-0.538,HIGH,8/8,,false,TREND_UP,2020-05-15T15:45:00Z,0.908276166267,0.883234704642,NORMAL,2020-05-15T15:45:00Z,0.200180557217,0.0763250046437,0.212449068614,0.38597829116,CLASSIFIED,,96839d7e8c0f1ab71044d60e6b118ca5b1ce8f9e0130aea21ca69ff74f0145c7,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_ATTRIBUTION_DETAIL_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,DEAL,H3-C01-BWD,BWD,2020,XAUUSD,M15,242,38,39,990001,990001,990001,2020-06-26T15:37:40Z,2020-07-01T15:23:40Z,0.01000000,0.01000000,8.53000000,2020-06-26T15:30:00Z,2020-06-26T15:45:00Z,STRESS,2020-06-26T00:00:00Z,0.038,HIGH,8/8,,false,RANGE,2020-06-26T15:30:00Z,-0.622753854578,0.888189882489,NORMAL,2020-06-26T15:30:00Z,0.174349301554,0.0774799520202,0.214723366775,0.385978337631,CLASSIFIED,,538e1d9d7e7b3c30aad72a53158ba69c487b2fe211b6ca0dac809dc9487f17f6,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_ATTRIBUTION_DETAIL_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,DEAL,H3-C01-BWD,BWD,2020,XAUUSD,M15,246,40,43,990001,990001,990001,2020-07-01T15:58:40Z,2020-07-02T13:01:40Z,0.01000000,0.01000000,8.57000000,2020-07-01T15:45:00Z,2020-07-01T16:00:00Z,STRESS,2020-07-01T00:00:00Z,0.038,HIGH,8/8,,false,TREND_DOWN,2020-07-01T15:45:00Z,-1.37345637284,0.89081462718,HIGH,2020-07-01T15:45:00Z,0.226605116641,0.0784747716728,0.214828708733,0.385978337631,CLASSIFIED,,88f590a35ae42fc72d2ccfcd9c1d902fa999a1b9b6d559d76cd49a916060d7b9,UNAVAILABLE_NO_SOURCE_BASKET_ID
BOSS19_P4B_REGIME_ATTRIBUTION_DETAIL_V1,2026-09-02T17:30:00Z,1330a822ed66149ba07d693d8732ced5b9e9ce66d15f34ce8d21ef70894b760c,5f3a0f8d1accd25cb6cc08ad1c6e291aed6d238d620269102151016dbfaf569d,858f4d02d1ae30511dd1f38ffab347c85c06a4a25df4bedf901dc169c2847916,ffa5a59f49cf9099c50520cc95c548ad2d47883a472689dfb58ffc722a44d51e,bb331765f169503ad878223d54a6f45fd2bb6e289609ae671857e298384463a4,BOSS19_P4_REGIME_CLASSIFIER_V1,1.0.0,DEAL,H3-C01-BWD,BWD,2020,XAUUSD,M15,247,41,42,990001,990001,990001,2020-07-02T09:13:40Z,2020-07-02T12:29:40Z,0.01000000,0.01000000,7.13000000,2020-07-02T09:00:00Z,2020-07-02T09:15:00Z,NEUTRAL,2020-07-02T00:00:00Z,0.231,HIGH,8/8,,false,RANGE,2020-07-02T09:00:00Z,-0.196548549278,0.896405388805,NORMAL,2020-07-02T09:00:00Z,0.0967306925197,0.0787655235496,0.214879616014,0.385978337631,CLASSIFIED,,03aaa0d659f50c72a76220fc97d5c6f2461d3e30dcf57673df887b66c9158588,UNAVAILABLE_NO_SOURCE_BASKET_ID
