row_type,login,server_time,currency,equity,balance,margin,free_margin,margin_level_pct,stopout_mode,stopout_level,magic,symbols,float_pl,open_lots,open_positions,oldest_open_hours,pending_orders
ACCOUNT,69424711,2026.08.07 21:54:46,USD,10264.85,10270.46,4.04,10260.81,253903.8,PERCENT,0.0,,,,,,,
MAGIC,69424711,2026.08.07 21:54:46,,,,,,,,,2,EURUSDm,1.31,0.01,1,8.9,0
MAGIC,69424711,2026.08.07 21:54:46,,,,,,,,,5888,EURUSDm,-4.19,0.03,3,103.4,0
MAGIC,69424711,2026.08.07 21:54:46,,,,,,,,,9244,EURUSDm,-2.73,0.03,2,25.9,0
SYMBOL,69424711,2026.08.07 21:54:46,,,,,,,,,,EURUSDm,-5.61,0.07,6,,
