row_type,login,server_time,currency,equity,balance,margin,free_margin,margin_level_pct,stopout_mode,stopout_level,magic,symbols,float_pl,open_lots,open_positions,oldest_open_hours,pending_orders
ACCOUNT,463666728,2026.08.10 11:12:40,USD,101203.97,100988.59,25.81,101178.16,392111.5,PERCENT,0.0,,,,,,,
MAGIC,463666728,2026.08.10 11:12:40,,,,,,,,,990120,USDJPYm,2.03,0.01,1,3.2,0
MAGIC,463666728,2026.08.10 11:12:40,,,,,,,,,990302,XAGUSDm,25.90,0.01,1,68.2,0
MAGIC,463666728,2026.08.10 11:12:40,,,,,,,,,990020,XAUUSDm,204.31,0.01,1,127.2,0
MAGIC,463666728,2026.08.10 11:12:40,,,,,,,,,990103,EURUSDm,-16.86,0.04,2,280.2,0
SYMBOL,463666728,2026.08.10 11:12:40,,,,,,,,,,USDJPYm,2.03,0.01,1,,
SYMBOL,463666728,2026.08.10 11:12:40,,,,,,,,,,XAGUSDm,25.90,0.01,1,,
SYMBOL,463666728,2026.08.10 11:12:40,,,,,,,,,,XAUUSDm,204.31,0.01,1,,
SYMBOL,463666728,2026.08.10 11:12:40,,,,,,,,,,EURUSDm,-16.86,0.04,2,,
