row_type,login,server_time,currency,equity,balance,margin,free_margin,margin_level_pct,stopout_mode,stopout_level,magic,symbols,float_pl,open_lots,open_positions,oldest_open_hours,pending_orders
ACCOUNT,141049900,2026.08.11 00:36:22,USC,12950.74,12994.06,25.30,12925.44,51184.1,PERCENT,0.0,,,,,,,
MAGIC,141049900,2026.08.11 00:36:22,,,,,,,,,1113,XAUUSDc,-4.66,0.01,1,0.2,0
MAGIC,141049900,2026.08.11 00:36:22,,,,,,,,,7777,EURUSDc,-38.66,1.40,7,76.9,0
SYMBOL,141049900,2026.08.11 00:36:22,,,,,,,,,,XAUUSDc,-4.66,0.01,1,,
SYMBOL,141049900,2026.08.11 00:36:22,,,,,,,,,,EURUSDc,-38.66,1.40,7,,
