ticket,open_time,close_time,symbol,magic,type,lots,open_price,close_price,profit,swap,commission,comment
359702952,2026.07.01 08:17:14,2026.07.01 08:37:57,XAUUSDc,1113,1,0.01,3981.39300,3973.35600,8.03,0.00,0.00,Gk
359712132,2026.07.01 10:17:58,2026.07.01 13:31:29,EURUSDc,7777,0,0.72,1.13941,1.13912,-20.88,0.00,0.00,ZGH
359716452,2026.07.01 10:04:25,2026.07.01 11:01:00,XAUUSDc,1115,1,0.01,3988.89000,4002.41800,-13.53,0.00,0.00,Gk
359717716,2026.07.01 11:49:51,2026.07.01 13:31:28,EURUSDc,7777,1,0.00,1.13903,1.13903,0.00,0.00,0.00,close hedge by #359733768
359733768,2026.07.01 13:17:36,2026.07.01 13:31:28,EURUSDc,7777,0,0.40,1.13691,1.13903,84.80,0.00,0.00,partial close
359750683,2026.07.01 13:17:36,2026.07.01 13:31:28,EURUSDc,7777,0,0.28,1.13691,1.13992,84.28,0.00,0.00,partial close
359750684,2026.07.01 13:17:36,2026.07.01 13:31:29,EURUSDc,7777,0,0.16,1.13691,1.14271,92.80,0.00,0.00,partial close
359750686,2026.07.01 13:17:36,2026.07.01 13:31:29,EURUSDc,7777,0,0.06,1.13691,1.14148,27.42,0.00,0.00,partial close
359750688,2026.07.01 13:17:36,2026.07.01 13:31:29,EURUSDc,7777,0,0.03,1.13691,1.13903,6.36,0.00,0.00,partial close
359750943,2026.07.01 13:38:55,2026.07.02 06:50:06,EURUSDc,7777,0,0.06,1.13901,1.14027,7.56,0.00,0.00,ZGH
359750952,2026.07.01 13:37:35,2026.07.02 12:59:01,EURUSDc,7777,1,0.06,1.13863,1.14506,-38.58,0.00,0.00,ZGH
359755139,2026.07.01 13:47:23,2026.07.02 12:59:00,EURUSDc,7777,1,0.16,1.14053,1.14506,-72.48,0.00,0.00,ZGH
359769543,2026.07.01 14:34:49,2026.07.01 14:41:26,XAUUSDc,1113,1,0.01,4108.55600,4100.48300,8.08,0.00,0.00,Gk
359779624,2026.07.01 15:53:14,2026.07.02 06:50:06,EURUSDc,7777,0,0.16,1.13871,1.14022,24.16,0.00,0.00,ZGH
359790947,2026.07.01 17:10:25,2026.07.02 01:02:22,XAUUSDc,1112,0,0.01,4068.20400,4066.68200,-1.52,0.00,0.00,Gk
359794952,2026.07.01 21:09:20,2026.07.02 06:50:06,EURUSDc,7777,0,0.28,1.13809,1.14020,59.08,0.00,0.00,ZGH
359798349,2026.07.01 18:53:24,2026.07.01 19:01:22,XAUUSDc,1114,0,0.01,4058.12700,4066.01500,7.89,0.00,0.00,Gk
359800508,2026.07.01 19:23:26,2026.07.02 01:00:18,XAUUSDc,1114,0,0.01,4058.70700,4056.60800,-2.10,0.00,0.00,Gk
359802439,2026.07.01 19:51:52,2026.07.02 01:02:22,XAUUSDc,1112,0,0.01,4048.27300,4066.13300,17.86,0.00,0.00,Gk
359803237,2026.07.01 19:56:19,2026.07.02 01:00:18,XAUUSDc,1114,0,0.01,4038.46000,4056.64300,18.18,0.00,0.00,Gk
359808976,2026.07.01 22:50:03,2026.07.01 23:17:33,XAUUSDc,1113,1,0.01,4044.19200,4036.13900,8.05,0.00,0.00,Gk
359838917,2026.07.02 04:13:07,2026.07.02 04:13:07,,0,6,0.01,0.00000,0.00000,10.00,0.00,0.00,D-INTARB-USC-INT-879853506562
359843353,2026.07.02 05:13:22,2026.07.02 05:38:10,XAUUSDc,1112,0,0.01,4056.23200,4064.26100,8.03,0.00,0.00,Gk
359843356,2026.07.02 05:13:22,2026.07.02 05:38:10,XAUUSDc,1114,0,0.01,4056.23200,4064.26100,8.03,0.00,0.00,Gk
359849198,2026.07.02 06:02:22,2026.07.02 06:43:01,XAUUSDc,1113,1,0.01,4074.88100,4066.76300,8.12,0.00,0.00,Gk
359857141,2026.07.02 07:09:48,2026.07.02 12:58:59,EURUSDc,7777,0,0.06,1.13945,1.14628,40.98,0.00,0.00,partial close
359871166,2026.07.02 09:04:54,2026.07.02 12:59:00,EURUSDc,7777,1,0.28,1.14146,1.14503,-99.96,0.00,0.00,ZGH
359880566,2026.07.02 12:30:05,2026.07.02 12:58:59,EURUSDc,7777,0,0.16,1.14214,1.14628,66.24,0.00,0.00,partial close
359899858,2026.07.02 12:06:43,2026.07.02 12:13:34,XAUUSDc,1113,1,0.01,4073.14100,4064.83800,8.30,0.00,0.00,Gk
359903716,2026.07.02 12:30:18,2026.07.02 12:59:00,EURUSDc,7777,1,0.40,1.14255,1.14499,-97.60,0.00,0.00,ZGH
359904683,2026.07.02 12:30:22,2026.07.02 12:58:59,EURUSDc,7777,0,0.28,1.14289,1.14628,94.92,0.00,0.00,partial close
359904836,2026.07.02 12:30:29,2026.07.02 12:59:00,EURUSDc,7777,1,0.55,1.14285,1.14499,-117.70,0.00,0.00,ZGH
359905115,2026.07.02 12:31:23,2026.07.02 12:59:00,EURUSDc,7777,1,0.72,1.14314,1.14496,-131.04,0.00,0.00,ZGH
359906335,2026.07.02 12:32:04,2026.07.02 12:58:59,EURUSDc,7777,0,0.40,1.14382,1.14628,98.40,0.00,0.00,partial close
359906808,2026.07.02 12:32:09,2026.07.02 12:59:00,EURUSDc,7777,1,0.93,1.14344,1.14496,-141.36,0.00,0.00,ZGH
359906839,2026.07.02 12:32:38,2026.07.02 12:58:59,EURUSDc,7777,0,0.47,1.14414,1.14651,111.39,0.00,0.00,partial close
359907040,2026.07.02 12:32:55,2026.07.02 12:59:00,EURUSDc,7777,1,1.19,1.14374,1.14493,-141.61,0.00,0.00,ZGH
359907857,2026.07.02 12:37:45,2026.07.02 12:59:00,EURUSDc,7777,1,1.53,1.14534,1.14490,67.32,0.00,0.00,ZGH
359911023,2026.07.02 12:37:57,2026.07.02 12:58:59,EURUSDc,7777,0,0.72,1.14597,1.14651,38.88,0.00,0.00,partial close
359911727,2026.07.02 12:41:44,2026.07.02 12:59:00,EURUSDc,7777,1,1.96,1.14598,1.14490,211.68,0.00,0.00,ZGH
359913317,2026.07.02 12:43:43,2026.07.02 12:58:58,EURUSDc,7777,0,0.93,1.14667,1.14651,-14.88,0.00,0.00,partial close
359913855,2026.07.02 12:44:08,2026.07.02 12:58:59,EURUSDc,7777,1,0.00,1.14628,1.14628,0.00,0.00,0.00,close hedge by #359918181
359914033,2026.07.02 12:44:44,2026.07.02 12:58:58,EURUSDc,7777,0,1.19,1.14703,1.14651,-61.88,0.00,0.00,partial close
359914110,2026.07.02 12:45:31,2026.07.02 12:58:58,EURUSDc,7777,1,0.00,1.14651,1.14651,0.00,0.00,0.00,close hedge by #359914033
359918175,2026.07.02 12:45:31,2026.07.02 12:58:58,EURUSDc,7777,1,0.00,1.14651,1.14651,0.00,0.00,0.00,close hedge by #359913317
359918179,2026.07.02 12:45:31,2026.07.02 12:58:59,EURUSDc,7777,1,0.00,1.14651,1.14651,0.00,0.00,0.00,close hedge by #359911023
359918180,2026.07.02 12:45:31,2026.07.02 12:58:59,EURUSDc,7777,1,0.00,1.14651,1.14651,0.00,0.00,0.00,close hedge by #359906839
359918181,2026.07.02 12:32:38,2026.07.02 12:58:59,EURUSDc,7777,0,0.08,1.14414,1.14628,17.12,0.00,0.00,partial close
359918183,2026.07.02 12:44:08,2026.07.02 12:58:59,EURUSDc,7777,1,0.00,1.14628,1.14628,0.00,0.00,0.00,close hedge by #359906335
359918184,2026.07.02 12:44:08,2026.07.02 12:58:59,EURUSDc,7777,1,0.00,1.14628,1.14628,0.00,0.00,0.00,close hedge by #359904683
359918188,2026.07.02 12:44:08,2026.07.02 12:58:59,EURUSDc,7777,1,0.00,1.14628,1.14628,0.00,0.00,0.00,close hedge by #359880566
359918191,2026.07.02 12:44:08,2026.07.02 12:58:59,EURUSDc,7777,1,0.00,1.14628,1.14628,0.00,0.00,0.00,close hedge by #359857141
359918192,2026.07.02 12:44:08,2026.07.02 12:58:59,EURUSDc,7777,1,1.56,1.14628,1.14490,215.28,0.00,0.00,from #359857141
359918362,2026.07.02 13:00:13,2026.07.02 15:37:13,EURUSDc,7777,0,0.06,1.14545,1.14492,-3.18,0.00,0.00,ZGH
359918364,2026.07.02 13:00:37,2026.07.02 15:37:12,EURUSDc,7777,1,0.00,1.14506,1.14506,0.00,0.00,0.00,close hedge by #359945337
359921714,2026.07.02 13:11:23,2026.07.02 15:37:12,EURUSDc,7777,0,0.16,1.14484,1.14492,1.28,0.00,0.00,ZGH
359924082,2026.07.02 13:31:26,2026.07.02 15:37:12,EURUSDc,7777,0,0.28,1.14454,1.14492,10.64,0.00,0.00,ZGH
359925331,2026.07.02 14:30:07,2026.07.02 15:37:12,EURUSDc,7777,1,0.00,1.14414,1.14414,0.00,0.00,0.00,close hedge by #359937752
359937752,2026.07.02 14:50:49,2026.07.02 15:37:12,EURUSDc,7777,0,0.16,1.14424,1.14414,-1.60,0.00,0.00,partial close
359945337,2026.07.02 14:50:49,2026.07.02 15:37:12,EURUSDc,7777,0,0.06,1.14424,1.14506,4.92,0.00,0.00,partial close
359945345,2026.07.02 14:50:49,2026.07.02 15:37:12,EURUSDc,7777,0,0.18,1.14424,1.14492,12.24,0.00,0.00,partial close
359945366,2026.07.02 15:55:03,2026.07.03 01:11:26,EURUSDc,7777,0,0.06,1.14460,1.14350,-6.60,0.00,0.00,ZGH
359945367,2026.07.02 15:40:33,2026.07.03 01:11:23,EURUSDc,7777,1,0.00,1.14451,1.14451,0.00,0.00,0.00,close hedge by #359985660
359949265,2026.07.02 18:33:48,2026.07.03 01:11:25,EURUSDc,7777,0,0.16,1.14368,1.14351,-2.72,0.00,0.00,ZGH
359965619,2026.07.02 20:18:19,2026.07.03 01:11:24,EURUSDc,7777,0,0.28,1.14338,1.14351,3.64,0.00,0.00,ZGH
359967799,2026.07.02 21:48:20,2026.07.03 01:11:23,EURUSDc,7777,1,0.00,1.14301,1.14301,0.00,0.00,0.00,close hedge by #359972742
359972742,2026.07.03 00:54:54,2026.07.03 01:11:23,EURUSDc,7777,0,0.16,1.14275,1.14301,4.16,0.00,0.00,partial close
359972807,2026.07.02 23:38:22,2026.07.02 23:56:05,XAUUSDc,1112,0,0.01,4123.68100,4131.54400,7.86,0.00,0.00,Gk
359972809,2026.07.02 23:38:22,2026.07.02 23:56:05,XAUUSDc,1114,0,0.01,4123.85600,4131.80100,7.94,0.00,0.00,Gk
359976620,2026.07.03 00:13:46,2026.07.03 14:08:44,XAUUSDc,1113,1,0.01,4133.67500,4159.23900,-25.56,0.00,0.00,Gk
359982211,2026.07.03 01:03:03,2026.07.03 14:08:44,XAUUSDc,1113,1,0.01,4153.51000,4159.56300,-6.05,0.00,0.00,Gk
359984912,2026.07.03 01:09:28,2026.07.03 14:08:43,XAUUSDc,1113,1,0.01,4174.22400,4158.93100,15.29,0.00,0.00,Gk
359985660,2026.07.03 00:54:54,2026.07.03 01:11:23,EURUSDc,7777,0,0.06,1.14275,1.14451,10.56,0.00,0.00,partial close
359985664,2026.07.03 00:54:54,2026.07.03 01:11:24,EURUSDc,7777,0,0.18,1.14275,1.14351,13.68,0.00,0.00,partial close
359985791,2026.07.03 01:15:11,2026.07.06 16:01:07,EURUSDc,7777,0,0.06,1.14384,1.14268,-6.96,0.00,0.00,ZGH
359985792,2026.07.03 01:26:32,2026.07.06 00:09:55,EURUSDc,7777,1,0.06,1.14401,1.14330,4.26,0.00,0.00,ZGH
359989810,2026.07.03 01:24:52,2026.07.03 14:08:42,XAUUSDc,1113,1,0.01,4193.68000,4159.19900,34.48,0.00,0.00,Gk
360002961,2026.07.03 04:12:30,2026.07.03 04:12:30,,0,6,0.01,0.00000,0.00000,51.00,0.00,0.00,D-INTARB-USC-INT-883103215618
360005739,2026.07.03 05:58:35,2026.07.06 00:09:54,EURUSDc,7777,1,0.16,1.14466,1.14330,21.76,0.00,0.00,ZGH
360013130,2026.07.03 06:54:13,2026.07.06 00:09:54,EURUSDc,7777,1,0.28,1.14559,1.14330,64.12,0.00,0.00,ZGH
360019833,2026.07.06 02:59:08,2026.07.06 16:01:07,EURUSDc,7777,0,0.16,1.14354,1.14268,-13.76,0.00,0.00,SS
360059803,2026.07.03 14:08:45,2026.07.03 14:41:58,XAUUSDc,1112,0,0.01,4159.34500,4167.28000,7.93,0.00,0.00,Gk
360059815,2026.07.03 14:08:47,2026.07.03 14:30:35,XAUUSDc,1114,0,0.01,4159.16900,4167.20900,8.04,0.00,0.00,Gk
360070689,2026.07.04 04:11:34,2026.07.04 04:11:34,,0,6,0.01,0.00000,0.00000,3.00,0.00,0.00,D-INTARB-USC-INT-885064183810
360071886,2026.07.05 22:07:10,2026.07.06 00:01:23,XAUUSDc,1113,1,0.01,4185.07600,4176.81100,8.27,0.00,0.00,Gk
360077811,2026.07.05 23:46:55,2026.07.06 01:34:44,XAUUSDc,1112,0,0.01,4187.13700,4195.78000,8.64,0.00,0.00,Gk
360077821,2026.07.05 23:46:56,2026.07.06 01:34:44,XAUUSDc,1114,0,0.01,4187.05200,4195.71300,8.66,0.00,0.00,Gk
360080875,2026.07.06 01:06:45,2026.07.06 16:01:06,EURUSDc,7777,1,0.00,1.14357,1.14357,0.00,0.00,0.00,close hedge by #360202538
360123265,2026.07.06 06:09:17,2026.07.06 16:01:07,EURUSDc,7777,0,0.28,1.14293,1.14268,-7.00,0.00,0.00,ZGH
360126269,2026.07.06 06:12:30,2026.07.06 16:01:06,EURUSDc,7777,1,0.00,1.14252,1.14252,0.00,0.00,0.00,close hedge by #360202536
360129963,2026.07.06 07:15:14,2026.07.06 16:01:07,EURUSDc,7777,0,0.40,1.14263,1.14268,2.00,0.00,0.00,ZGH
360135835,2026.07.06 07:25:54,2026.07.06 16:01:06,EURUSDc,7777,1,0.00,1.14222,1.14222,0.00,0.00,0.00,close hedge by #360202534
360142679,2026.07.06 08:11:34,2026.07.06 10:43:02,XAUUSDc,1114,0,0.01,4159.61900,4155.17500,-4.44,0.00,0.00,Gk
360142739,2026.07.06 08:13:00,2026.07.06 16:01:06,EURUSDc,7777,0,0.12,1.14200,1.14252,6.24,0.00,0.00,partial close
360146340,2026.07.06 08:39:25,2026.07.06 10:43:02,XAUUSDc,1112,0,0.01,4150.18900,4155.17500,4.99,0.00,0.00,Gk
360152815,2026.07.06 09:30:38,2026.07.06 10:43:02,XAUUSDc,1114,0,0.01,4139.49100,4155.12300,15.63,0.00,0.00,Gk
360157189,2026.07.06 10:12:07,2026.07.06 16:01:06,EURUSDc,7777,0,0.40,1.14139,1.14103,-14.40,0.00,0.00,partial close
360157831,2026.07.06 12:58:01,2026.07.06 16:01:06,EURUSDc,7777,1,0.00,1.14103,1.14103,0.00,0.00,0.00,close hedge by #360157189
360184045,2026.07.06 13:58:42,2026.07.06 15:29:12,XAUUSDc,1114,0,0.01,4140.65700,4148.91500,8.26,0.00,0.00,Gk
360202534,2026.07.06 10:12:07,2026.07.06 16:01:06,EURUSDc,7777,0,0.28,1.14139,1.14222,23.24,0.00,0.00,partial close
360202536,2026.07.06 10:12:07,2026.07.06 16:01:06,EURUSDc,7777,0,0.04,1.14139,1.14252,4.52,0.00,0.00,partial close
360202537,2026.07.06 06:12:30,2026.07.06 16:01:06,EURUSDc,7777,1,0.00,1.14252,1.14252,0.00,0.00,0.00,close hedge by #360142739
360202538,2026.07.06 08:13:00,2026.07.06 16:01:06,EURUSDc,7777,0,0.06,1.14200,1.14357,9.42,0.00,0.00,partial close
360202539,2026.07.06 08:13:00,2026.07.06 16:01:06,EURUSDc,7777,0,0.37,1.14200,1.14268,25.16,0.00,0.00,partial close
360202583,2026.07.06 16:21:28,2026.07.08 03:01:59,EURUSDc,7777,0,0.06,1.14304,1.14136,-10.08,0.00,0.00,ZGH
360202584,2026.07.06 16:40:13,2026.07.07 16:16:35,EURUSDc,7777,1,0.06,1.14266,1.14208,3.48,0.00,0.00,ZGH
360210067,2026.07.07 00:24:00,2026.07.07 16:16:35,EURUSDc,7777,1,0.16,1.14390,1.14208,29.12,0.00,0.00,ZGH
360215387,2026.07.06 18:06:09,2026.07.06 18:33:19,XAUUSDc,1114,0,0.01,4155.62900,4163.72800,8.10,0.00,0.00,Gk
360228620,2026.07.06 23:57:43,2026.07.07 08:13:34,XAUUSDc,1112,0,0.01,4157.34800,4138.44000,-18.91,0.00,0.00,Gk
360228634,2026.07.06 23:57:43,2026.07.07 11:59:48,XAUUSDc,1114,0,0.01,4157.15400,4158.25600,1.11,0.00,0.00,Gk
360239111,2026.07.07 01:16:32,2026.07.07 08:13:34,XAUUSDc,1112,0,0.01,4137.19500,4138.57300,1.37,0.00,0.00,Gk
360239141,2026.07.07 01:16:33,2026.07.07 11:59:48,XAUUSDc,1114,0,0.01,4137.05400,4158.15900,21.11,0.00,0.00,Gk
360242249,2026.07.07 01:32:21,2026.07.07 16:16:34,EURUSDc,7777,1,0.28,1.14418,1.14208,58.80,0.00,0.00,ZGH
360242644,2026.07.07 17:54:26,2026.07.08 03:01:58,EURUSDc,7777,0,0.16,1.14275,1.14136,-22.24,0.00,0.00,SS
360260576,2026.07.07 04:12:43,2026.07.07 04:12:43,,0,6,0.01,0.00000,0.00000,9.00,0.00,0.00,D-INTARB-USC-INT-890050277378
360272384,2026.07.07 05:40:20,2026.07.07 08:13:34,XAUUSDc,1112,0,0.01,4117.15300,4138.50500,21.36,0.00,0.00,Gk
360272411,2026.07.07 05:40:20,2026.07.07 08:13:34,XAUUSDc,1114,0,0.01,4117.08000,4138.08000,21.00,0.00,0.00,Gk
360303471,2026.07.07 10:18:59,2026.07.07 14:08:22,XAUUSDc,1113,1,0.01,4137.06500,4152.29400,-15.22,0.00,0.00,Gk
360314202,2026.07.07 11:59:48,2026.07.07 14:08:22,XAUUSDc,1113,1,0.01,4158.05300,4152.29400,5.76,0.00,0.00,Gk
360324492,2026.07.07 13:00:24,2026.07.07 14:08:22,XAUUSDc,1113,1,0.01,4177.86000,4152.29400,25.57,0.00,0.00,Gk
360348203,2026.07.07 15:13:50,2026.07.08 03:01:54,XAUUSDc,1114,0,0.01,4148.81600,4127.46900,-21.35,0.00,0.00,Gk
360356152,2026.07.07 18:30:25,2026.07.08 03:01:57,EURUSDc,7777,1,0.00,1.14265,1.14265,0.00,0.00,0.00,close hedge by #360420620
360363705,2026.07.07 17:54:06,2026.07.08 08:58:48,XAUUSDc,1112,0,0.01,4143.23400,4053.23400,-90.00,0.00,0.00,Gk[sl]
360367852,2026.07.07 18:51:19,2026.07.08 03:01:56,XAUUSDc,1114,0,0.01,4128.72000,4129.13200,0.41,0.00,0.00,Gk
360368609,2026.07.07 19:31:02,2026.07.08 03:01:58,EURUSDc,7777,0,0.28,1.14150,1.14136,-3.92,0.00,0.00,ZGH
360369691,2026.07.07 19:00:55,2026.07.08 15:14:44,XAUUSDc,1112,0,0.01,4123.48500,4033.48500,-90.00,0.00,0.00,Gk[sl]
360371756,2026.07.07 19:07:58,2026.07.08 03:01:55,XAUUSDc,1114,0,0.01,4109.81900,4128.51900,18.70,0.00,0.00,Gk
360373113,2026.07.07 19:12:38,2026.07.08 03:01:53,XAUUSDc,1112,0,0.01,4103.94700,4127.51400,23.56,0.00,0.00,Gk
360377395,2026.07.07 20:35:56,2026.07.08 03:01:57,EURUSDc,7777,1,0.00,1.14111,1.14111,0.00,0.00,0.00,close hedge by #360420615
360385171,2026.07.08 00:31:45,2026.07.08 03:01:58,EURUSDc,7777,0,0.40,1.14089,1.14136,18.80,0.00,0.00,ZGH
360396104,2026.07.08 01:19:39,2026.07.08 03:01:56,EURUSDc,7777,1,0.00,1.14050,1.14050,0.00,0.00,0.00,close hedge by #360408043
360408043,2026.07.08 01:45:07,2026.07.08 03:01:56,EURUSDc,7777,0,0.28,1.14024,1.14050,7.28,0.00,0.00,partial close
360420615,2026.07.08 01:45:07,2026.07.08 03:01:57,EURUSDc,7777,0,0.16,1.14024,1.14111,13.92,0.00,0.00,partial close
360420620,2026.07.08 01:45:07,2026.07.08 03:01:57,EURUSDc,7777,0,0.06,1.14024,1.14265,14.46,0.00,0.00,partial close
360420625,2026.07.08 01:45:07,2026.07.08 03:01:57,EURUSDc,7777,0,0.05,1.14024,1.14137,5.65,0.00,0.00,partial close
360420903,2026.07.08 05:03:34,2026.07.08 13:32:00,EURUSDc,7777,0,0.06,1.14171,1.14071,-6.00,0.00,0.00,ZGH
360420904,2026.07.08 05:21:57,2026.07.08 13:31:57,EURUSDc,7777,1,0.00,1.14133,1.14133,0.00,0.00,0.00,close hedge by #360525650
360427196,2026.07.08 04:12:57,2026.07.08 04:12:57,,0,6,0.01,0.00000,0.00000,2.00,0.00,0.00,D-INTARB-USC-INT-893206458370
360436815,2026.07.08 08:14:50,2026.07.08 13:31:57,EURUSDc,7777,1,0.00,1.14225,1.14225,0.00,0.00,0.00,close hedge by #360525648
360459638,2026.07.08 08:17:02,2026.07.08 17:25:52,XAUUSDc,1112,0,0.01,4103.59300,4072.10800,-31.48,0.00,0.00,Gk
360460404,2026.07.08 08:19:22,2026.07.08 13:31:59,EURUSDc,7777,0,0.16,1.14082,1.14070,-1.92,0.00,0.00,ZGH
360461969,2026.07.08 08:18:23,2026.07.08 17:25:51,XAUUSDc,1112,0,0.01,4082.82100,4072.09400,-10.73,0.00,0.00,Gk
360477422,2026.07.08 08:58:48,2026.07.08 17:25:50,XAUUSDc,1112,0,0.01,4053.94700,4072.00600,18.06,0.00,0.00,Gk
360481662,2026.07.08 09:17:53,2026.07.08 13:31:57,EURUSDc,7777,0,0.04,1.14052,1.14225,6.92,0.00,0.00,partial close
360503294,2026.07.08 11:43:35,2026.07.08 13:31:57,EURUSDc,7777,0,0.28,1.13992,1.13956,-10.08,0.00,0.00,partial close
360504452,2026.07.08 12:59:44,2026.07.08 13:31:57,EURUSDc,7777,1,0.00,1.13956,1.13956,0.00,0.00,0.00,close hedge by #360503294
360525648,2026.07.08 11:43:35,2026.07.08 13:31:57,EURUSDc,7777,0,0.12,1.13992,1.14225,27.96,0.00,0.00,partial close
360525649,2026.07.08 08:14:50,2026.07.08 13:31:57,EURUSDc,7777,1,0.00,1.14225,1.14225,0.00,0.00,0.00,close hedge by #360481662
360525650,2026.07.08 09:17:53,2026.07.08 13:31:57,EURUSDc,7777,0,0.06,1.14052,1.14133,4.86,0.00,0.00,partial close
360525651,2026.07.08 09:17:53,2026.07.08 13:31:58,EURUSDc,7777,0,0.18,1.14052,1.14069,3.06,0.00,0.00,partial close
360526097,2026.07.08 13:33:50,2026.07.08 20:25:00,EURUSDc,7777,0,0.06,1.14122,1.14266,8.64,0.00,0.00,partial close
360526098,2026.07.08 13:42:06,2026.07.08 20:25:04,EURUSDc,7777,1,0.06,1.14083,1.14227,-8.64,0.00,0.00,ZGH
360544760,2026.07.08 16:06:36,2026.07.08 20:25:00,EURUSDc,7777,0,0.16,1.13998,1.14266,42.88,0.00,0.00,partial close
360544810,2026.07.08 15:14:44,2026.07.08 17:25:49,XAUUSDc,1112,0,0.01,4033.78100,4072.13100,38.35,0.00,0.00,Gk
360561412,2026.07.08 18:00:12,2026.07.08 20:25:03,EURUSDc,7777,1,0.16,1.14176,1.14227,-8.16,0.00,0.00,ZGH
360571543,2026.07.08 18:02:58,2026.07.08 20:25:02,EURUSDc,7777,1,0.28,1.14206,1.14227,-5.88,0.00,0.00,ZGH
360572312,2026.07.08 18:31:51,2026.07.08 20:25:02,EURUSDc,7777,1,0.40,1.14236,1.14227,3.60,0.00,0.00,ZGH
360574444,2026.07.08 19:31:57,2026.07.08 20:25:00,EURUSDc,7777,0,0.28,1.14304,1.14266,-10.64,0.00,0.00,partial close
360575244,2026.07.08 18:40:47,2026.07.09 00:54:42,XAUUSDc,1113,1,0.01,4077.70600,4070.87500,6.83,0.00,0.00,Gk
360579644,2026.07.08 19:44:52,2026.07.08 20:25:00,EURUSDc,7777,1,0.00,1.14266,1.14266,0.00,0.00,0.00,close hedge by #360574444
360583172,2026.07.08 19:44:52,2026.07.08 20:25:00,EURUSDc,7777,1,0.00,1.14266,1.14266,0.00,0.00,0.00,close hedge by #360544760
360583178,2026.07.08 19:44:52,2026.07.08 20:25:00,EURUSDc,7777,1,0.00,1.14266,1.14266,0.00,0.00,0.00,close hedge by #360526097
360583182,2026.07.08 19:44:52,2026.07.08 20:25:01,EURUSDc,7777,1,0.05,1.14266,1.14226,2.00,0.00,0.00,from #360526097
360583271,2026.07.08 20:59:40,2026.07.09 08:57:36,EURUSDc,7777,0,0.06,1.14194,1.14402,12.48,0.00,0.00,partial close
360583272,2026.07.08 20:35:06,2026.07.09 08:57:37,EURUSDc,7777,1,0.06,1.14185,1.14281,-5.76,0.00,0.00,ZGH
360592785,2026.07.09 01:28:38,2026.07.09 08:57:37,EURUSDc,7777,1,0.16,1.14215,1.14281,-10.56,0.00,0.00,ZGH
360598778,2026.07.09 00:54:40,2026.07.09 00:54:41,XAUUSDc,1112,0,0.01,4070.92100,4070.53200,-0.39,0.00,0.00,Gk
360609085,2026.07.09 02:34:43,2026.07.09 08:57:37,EURUSDc,7777,1,0.28,1.14245,1.14281,-10.08,0.00,0.00,ZGH
360611742,2026.07.09 05:11:37,2026.07.09 08:57:36,EURUSDc,7777,0,0.16,1.14313,1.14402,14.24,0.00,0.00,partial close
360615942,2026.07.09 03:12:57,2026.07.09 04:31:30,XAUUSDc,1112,0,0.01,4057.52600,4062.99000,5.46,0.00,0.00,Gk
360621145,2026.07.09 04:11:59,2026.07.09 04:11:59,,0,6,0.01,0.00000,0.00000,13.00,0.00,0.00,D-INTARB-USC-INT-896691163138
360622811,2026.07.09 04:31:30,2026.07.09 04:31:30,XAUUSDc,1113,1,0.01,4062.99000,4063.23000,-0.24,0.00,0.00,Gk
