row_type,login,server_time,currency,equity,balance,margin,free_margin,margin_level_pct,stopout_mode,stopout_level,magic,symbols,float_pl,open_lots,open_positions,oldest_open_hours,pending_orders
ACCOUNT,463666728,2026.07.28 04:34:44,USD,99950.56,99907.33,5.09,99945.47,1963665.2,PERCENT,0.0,,,,,,,
MAGIC,463666728,2026.07.28 04:34:44,,,,,,,,,990120,USDJPYm,-0.12,0.01,1,9.6,0
MAGIC,463666728,2026.07.28 04:34:44,,,,,,,,,999094,XAUUSDm,43.35,0.01,1,20.6,0
SYMBOL,463666728,2026.07.28 04:34:44,,,,,,,,,,USDJPYm,-0.12,0.01,1,,
SYMBOL,463666728,2026.07.28 04:34:44,,,,,,,,,,XAUUSDm,43.35,0.01,1,,
