row_type,login,server_time,currency,equity,balance,margin,free_margin,margin_level_pct,stopout_mode,stopout_level,magic,symbols,float_pl,open_lots,open_positions,oldest_open_hours,pending_orders
ACCOUNT,141049900,2026.09.04 20:58:51,USC,1.00,1.00,0.00,1.00,0.0,PERCENT,0.0,,,,,,,
MAGIC,141049900,2026.09.04 20:58:51,,,,,,,,,7777,EURUSDc,0.00,0.00,0,0.0,2
