"Combo","Params","Window","PF","Trades","Net","DDpct","Win","Sharpe","Status"
"0","ADX_Value25_RSI_Period14","IS","","","","","","","NO_REPORT"
"0","ADX_Value25_RSI_Period14","OOS","","","","","","","NO_REPORT"
"1","ADX_Value35_RSI_Period14","IS","","","","","","","NO_REPORT"
"1","ADX_Value35_RSI_Period14","OOS","","","","","","","NO_REPORT"
"2","ADX_Value25_RSI_Period18","IS","","","","","","","NO_REPORT"
"2","ADX_Value25_RSI_Period18","OOS","","","","","","","NO_REPORT"
"3","ADX_Value35_RSI_Period18","IS","","","","","","","NO_REPORT"
"3","ADX_Value35_RSI_Period18","OOS","","","","","","","NO_REPORT"
