time,profit
2023.01.04 10:16:26,35.47
2023.01.04 10:16:49,70.48
2023.02.02 16:02:47,-21.16
2023.02.02 16:34:16,-10.7
2023.02.08 15:11:29,-19.72
2023.02.08 15:11:29,-9.36
2023.03.07 17:03:02,-12.12
2023.03.07 17:03:02,-5.98
2023.03.15 15:53:01,59.91
2023.03.15 15:53:07,119.88
2023.03.20 10:06:37,43.55
2023.03.20 10:07:22,86.96
2023.05.04 01:02:17,-22.86
2023.05.05 15:30:02,-17.92
2023.06.01 11:40:06,-17.74
2023.06.01 17:06:33,-13.44
2023.06.02 16:40:17,-6.83
2023.07.03 19:42:21,-12.6
2023.07.03 19:42:22,-6.16
2023.09.21 03:29:35,-8.3
2023.09.21 03:29:35,-4.13
2023.10.23 03:55:14,-17.12
2023.10.23 03:55:20,-8.43
2023.10.26 15:46:56,-19.36
2023.10.26 15:46:56,-9.6
2023.11.29 02:46:06,25.38
2023.11.29 02:46:34,50.58
2023.12.28 03:52:37,38.38
2023.12.28 03:54:14,76.38
2024.03.01 12:35:48,37.28
2024.03.01 12:37:16,75.44
2024.04.05 17:26:17,72.59
2024.04.05 17:31:40,144.74
2024.05.13 18:32:13,-23.58
2024.05.13 18:32:13,-11.59
2024.05.16 15:57:45,-28.28
2024.05.16 15:57:45,-13.92
2024.05.20 15:42:05,-24.54
2024.05.20 15:42:31,-12.41
2024.06.07 11:36:20,-18.16
2024.06.07 11:38:00,-8.99
2024.06.21 16:52:45,-18.6
2024.06.21 16:52:45,-9.1
2024.07.04 09:30:48,-16.94
2024.07.05 15:30:05,-9.04
2024.07.17 19:23:23,-24.94
2024.07.17 19:23:23,-12.38
2024.08.16 15:58:39,61.92
2024.08.16 15:58:42,124.84
2024.10.21 22:01:45,-20.42
2024.10.21 22:01:45,-9.35
2024.11.19 15:22:32,-19.18
2024.11.19 15:28:57,-9.47
2024.11.22 11:35:01,52.61
2024.11.22 11:35:02,105.18
2025.03.27 17:49:09,140.12
2025.03.27 17:49:09,70.72
2025.04.01 04:47:01,126.48
2025.04.01 04:47:01,63.5
2025.04.16 18:52:11,148.06
2025.04.23 01:01:30,-113.14
2025.04.23 01:01:30,-56.53
2025.08.04 04:24:10,-34.24
2025.08.04 04:24:10,-17.17
2025.08.08 01:16:28,-33.52
2025.08.08 04:07:43,-16.51
2025.08.21 04:03:31,-18.6
2025.08.21 04:04:10,-9.35
2025.09.01 05:47:41,95.96
2025.09.08 10:44:34,93.48
2025.09.08 11:21:50,187.18
2025.10.09 19:41:29,-39.3
2025.10.09 19:41:29,-19.52
2025.10.17 04:42:07,-56.68
2025.10.17 04:43:09,-27.75
2025.12.02 03:09:38,-43.3
2025.12.02 03:09:38,-22.0
