time,profit
2023.01.24 16:00:00,51.38
2023.01.24 16:00:00,63.59
2023.02.09 20:00:00,72.50
2023.02.09 20:00:00,48.90
2023.03.21 16:00:00,-173.82
2023.03.21 16:00:00,219.19
2023.04.17 20:00:00,-60.80
2023.04.17 20:00:00,78.70
2023.04.18 16:00:00,-10.30
2023.04.18 16:00:00,23.20
2023.05.02 20:00:00,13.68
2023.05.02 20:00:00,30.68
2023.05.23 00:02:00,129.28
2023.05.23 00:02:00,-186.90
2023.05.31 08:00:00,4.18
2023.05.31 08:00:00,-24.42
2023.06.01 04:00:00,-88.36
2023.06.01 04:00:00,22.85
2023.06.05 20:00:00,-4.64
2023.06.05 20:00:00,27.06
2023.07.24 12:00:00,-102.10
2023.07.24 12:00:00,147.40
2023.09.21 00:02:30,-49.56
2023.09.21 00:02:30,19.80
2023.09.28 16:00:00,-121.08
2023.09.28 16:00:00,138.80
2023.10.24 16:00:00,60.48
2023.10.24 16:00:00,-39.40
2023.12.13 00:02:00,113.72
2023.12.13 00:02:00,-193.16
2024.01.02 00:02:30,50.30
2024.01.02 00:02:30,-53.50
2024.01.31 16:00:00,-16.78
2024.01.31 16:00:00,15.82
2024.02.05 00:03:00,36.58
2024.02.05 00:03:00,-27.42
2024.02.14 16:00:00,34.38
2024.02.14 16:00:00,-1.82
2024.03.12 20:00:00,68.76
2024.03.12 20:00:00,-24.54
2024.03.28 04:00:00,4.36
2024.03.28 04:00:00,9.50
2024.04.05 00:02:00,-6.06
2024.04.05 00:02:00,-6.80
2024.04.11 00:02:00,69.44
2024.04.11 00:02:00,-43.45
2024.04.15 08:00:00,-7.92
2024.04.15 08:00:00,12.28
2024.04.22 20:00:00,-41.00
2024.04.22 20:00:00,15.80
2024.04.24 12:00:00,74.06
2024.04.24 12:00:00,-31.10
2024.05.31 16:00:00,-36.26
2024.05.31 16:00:00,54.15
2024.06.21 04:00:00,57.64
2024.06.21 04:00:00,-59.44
2024.07.17 12:00:00,-119.48
2024.07.17 12:00:00,70.12
2024.08.02 08:00:00,-0.20
2024.08.02 08:00:00,-8.10
2024.08.02 16:00:00,65.80
2024.08.02 16:00:00,-78.10
2024.08.05 00:03:00,13.96
2024.08.05 00:03:00,-17.30
2024.08.05 08:00:00,15.30
2024.08.05 08:00:00,-17.10
2024.08.05 16:00:00,-11.40
2024.08.05 16:00:00,-41.30
2024.08.15 16:00:00,48.22
2024.08.15 16:00:00,5.60
2024.09.06 16:00:00,28.78
2024.09.06 16:00:00,-48.80
2024.09.19 20:00:00,-111.60
2024.09.19 20:00:00,73.30
2024.09.23 12:00:00,47.30
2024.09.23 12:00:00,-78.00
2024.09.24 00:02:00,-5.72
2024.09.24 00:02:00,-17.92
2024.10.04 00:02:30,216.56
2024.10.04 00:02:30,-88.12
2024.11.01 04:00:00,-6.00
2024.11.01 04:00:00,-5.30
2024.11.04 00:03:00,19.86
2024.11.04 00:03:00,-10.90
2024.11.06 12:00:00,-75.78
2024.11.06 12:00:00,132.80
2024.12.13 12:00:00,102.22
2024.12.13 12:00:00,-4.27
2024.12.19 12:00:00,-89.00
2024.12.19 12:00:00,53.00
2025.01.27 00:03:00,180.46
2025.01.27 00:03:00,-171.00
2025.02.06 20:00:00,-155.30
2025.02.06 20:00:00,136.21
2025.03.03 16:00:00,-48.64
2025.03.03 16:00:00,46.06
2025.03.20 08:00:00,119.02
2025.03.20 08:00:00,-114.00
2025.04.07 00:03:00,-214.54
2025.04.07 00:03:00,190.00
2025.04.08 00:02:00,-191.54
2025.04.08 00:02:00,59.50
2025.04.08 08:00:00,33.00
2025.04.08 08:00:00,-37.20
2025.04.15 20:00:00,457.82
2025.04.15 20:00:00,-336.70
2025.05.19 12:00:00,-104.08
2025.05.19 12:00:00,22.83
2025.06.12 16:00:00,89.88
2025.06.12 16:00:00,-149.20
2025.06.25 16:00:00,-19.00
2025.06.25 16:00:00,-12.50
2025.07.11 04:00:00,-78.44
2025.07.11 04:00:00,116.00
2025.07.29 00:02:00,-67.58
2025.07.29 00:02:00,133.40
2025.08.05 12:00:00,-6.68
2025.08.05 12:00:00,8.10
2025.09.04 16:00:00,46.54
2025.09.04 16:00:00,-1.50
2025.09.25 16:00:00,-101.14
2025.09.25 16:00:00,55.70
2025.10.10 00:02:30,-11.92
2025.10.10 00:02:30,-8.92
2025.10.29 20:00:00,-63.54
2025.10.29 20:00:00,10.00
2025.11.10 20:00:00,-23.36
2025.11.10 20:00:00,39.00
2025.12.01 12:00:00,24.36
2025.12.01 12:00:00,16.86
