<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.14	19649.13	20865.80	19608.05	20654.56	111321	0	1589
2022.07.15	20658.36	21175.65	20362.68	20919.44	114570	0	1630
2022.07.16	20951.73	21562.58	20459.75	21196.86	84909	0	1623
2022.07.17	21202.01	21652.74	20817.48	20922.01	112176	0	1868
2022.07.18	20921.64	22758.23	20732.48	21479.48	116520	0	1663
2022.07.19	21482.08	23686.70	21434.07	23300.59	112320	0	1822
2022.07.20	23300.51	24264.33	22921.16	23252.63	111824	0	1927
2022.07.21	23253.18	23788.93	22339.53	23117.78	111240	0	1758
2022.07.22	23117.85	23747.69	22506.83	22599.89	115249	0	1877
2022.07.23	22734.62	22993.73	21954.97	22322.08	93959	0	1741
2022.07.24	22322.27	22892.68	22219.19	22716.15	110613	0	1913
2022.07.25	22715.95	22999.95	21556.00	22162.92	115970	0	1659
2022.07.26	22165.97	22178.84	20716.87	20972.79	111727	0	1817
2022.07.27	20971.60	23104.75	20819.69	22780.96	111925	0	1843
2022.07.28	22780.67	24185.98	22584.06	24026.03	112662	0	1839
2022.07.29	24026.02	24428.80	23434.34	23949.53	115498	0	1961
2022.07.30	23821.39	24658.12	23651.77	23960.35	96608	0	1960
2022.07.31	23960.16	24179.10	23398.21	23799.63	111861	0	1976
2022.08.01	23799.75	23821.15	22856.23	23118.19	107719	0	1698
2022.08.02	23105.58	23453.02	22604.83	23027.52	115150	0	1890
2022.08.03	23027.01	23626.95	22684.01	23320.19	126748	0	1682
2022.08.04	23321.97	23364.74	22384.03	22502.18	124503	0	1685
2022.08.05	22502.22	23460.42	22443.72	22974.26	124209	0	1689
2022.08.06	23101.60	23350.59	22989.81	23168.14	103187	0	1905
2022.08.07	23168.00	23307.04	22841.76	23259.76	122157	0	1943
2022.08.08	23259.77	24237.87	23053.35	24062.16	121785	0	1700
2022.08.09	24061.75	24061.75	22876.46	23133.29	122980	0	1942
2022.08.10	23133.29	24186.89	22653.80	23899.86	122710	0	1701
2022.08.11	23895.79	24883.61	23773.59	24208.57	121987	0	1730
2022.08.12	24208.54	24325.70	23584.90	24231.02	122644	0	1829
2022.08.13	24118.73	24890.34	24062.38	24483.40	99762	0	1995
2022.08.14	24483.28	25037.58	24147.04	24310.76	115884	0	2001
2022.08.15	24310.77	25205.51	23874.27	24069.08	107985	0	1983
2022.08.16	24069.15	24243.07	23662.15	23979.72	126332	0	1715
2022.08.17	23980.17	24432.13	23168.35	23407.41	126350	0	1701
2022.08.18	23407.25	23588.43	23220.48	23407.95	126046	0	1936
2022.08.19	23408.12	23417.22	21140.53	21266.33	123675	0	1645
2022.08.20	21074.89	21361.22	20771.69	20812.44	104049	0	1866
2022.08.21	20812.09	21774.22	20753.31	21461.24	125465	0	1865
2022.08.22	21457.16	21693.52	20892.66	21118.32	113123	0	1619
2022.08.23	21118.42	21671.63	20885.16	21468.79	108420	0	1632
2022.08.24	21468.99	21887.28	21141.87	21681.72	106059	0	1637
2022.08.25	21681.64	21805.33	21297.67	21636.47	111630	0	1676
2022.08.26	21636.57	21866.57	20527.88	20640.83	121792	0	1656
2022.08.27	20635.15	20677.07	19793.89	20000.22	104721	0	1607
2022.08.28	20000.23	20146.11	19800.59	19979.56	121643	0	1601
2022.08.29	19979.66	20401.12	19514.00	20168.05	124476	0	1588
2022.08.30	20167.89	20569.61	19533.07	19968.03	124776	0	1467
2022.08.31	19968.00	20485.02	19742.84	20184.08	126236	0	1605
2022.09.01	20184.06	20286.75	19559.25	20061.25	118973	0	1112
2022.09.02	20061.11	20432.29	19746.13	19961.93	123017	0	1584
2022.09.03	19966.19	20050.14	19641.40	19736.37	100120	0	1643
2022.09.04	19736.48	19947.22	19572.47	19895.13	107218	0	1651
2022.09.05	19895.51	20050.47	19624.32	19730.80	106583	0	1654
2022.09.06	19730.83	20172.25	18644.64	18971.38	115087	0	1559
2022.09.07	18971.44	19443.33	18525.46	19378.33	112916	0	1529
2022.09.08	19379.12	19455.01	19008.99	19372.60	125629	0	1532
2022.09.09	19372.52	21425.31	19248.02	21293.50	128956	0	1540
2022.09.10	21249.43	21669.57	21120.06	21421.19	102348	0	1579
2022.09.11	21421.17	21863.21	21349.52	21631.77	110451	0	1610
2022.09.12	21633.79	22479.92	21464.09	22401.29	125842	0	1554
2022.09.13	22401.54	22792.40	20046.49	20233.64	125352	0	1559
2022.09.14	20232.42	20510.76	19607.99	19937.96	123643	0	1552
2022.09.15	19938.15	20388.19	19409.51	19844.29	124636	0	1505
2022.09.16	19844.34	19880.21	19329.19	19742.66	128727	0	1464
2022.09.17	19738.17	20180.18	19686.65	20072.40	107723	0	1560
2022.09.18	20072.14	20136.17	19554.90	19713.01	130426	0	1581
2022.09.19	19713.06	19714.50	18199.64	19511.55	132401	0	1503
2022.09.20	19515.34	19673.31	18729.68	18964.54	131977	0	1549
2022.09.21	18965.55	19873.11	18590.95	18916.62	130166	0	1428
2022.09.22	18916.31	19482.52	18139.55	19239.73	130729	0	1571
2022.09.23	19239.68	19498.37	18522.53	18845.27	130209	0	1474
2022.09.24	19001.97	19394.50	18920.01	19135.66	108329	0	1545
2022.09.25	19135.59	19165.94	18801.64	18896.23	129840	0	1527
2022.09.26	18895.24	19310.33	18626.82	19106.30	132439	0	1470
2022.09.27	19106.64	20370.48	18812.11	19063.68	126249	0	1287
2022.09.28	19063.33	19645.56	18471.10	19562.53	131657	0	1513
2022.09.29	19562.52	19770.98	18833.32	19492.43	126294	0	1512
2022.09.30	19499.77	20168.55	19162.00	19416.89	108366	0	1561
2022.10.01	19355.35	19476.90	19193.53	19243.82	83330	0	1502
2022.10.02	19243.79	19388.63	19029.74	19227.16	99317	0	1557
2022.10.03	19227.15	19645.33	18913.91	19589.92	99940	0	1448
2022.10.04	19589.92	20458.78	19485.91	20331.20	98485	0	1547
2022.10.05	20332.55	20400.07	19729.92	19973.53	97588	0	1582
2022.10.06	19976.23	20441.45	19872.40	20044.55	95521	0	1544
2022.10.07	20044.60	20057.45	19317.62	19543.44	95941	0	1527
2022.10.08	19564.53	19623.40	19408.08	19441.81	76537	0	1412
2022.10.09	19441.93	19549.73	19243.54	19478.99	94470	0	1559
2022.10.10	19477.20	19517.78	19100.46	19232.57	89992	0	1548
2022.10.11	19232.63	19273.31	18852.43	19012.25	93994	0	1513
2022.10.12	19012.33	19190.79	18968.11	19162.60	93056	0	1520
2022.10.13	19162.58	19501.70	18186.14	19378.80	96050	0	1452
2022.10.14	19379.05	19943.13	19101.92	19167.03	93894	0	1495
2022.10.15	19099.58	19220.35	19035.09	19088.92	77952	0	1566
2022.10.16	19088.58	19415.70	18973.99	19324.58	71735	0	1537
2022.10.17	19324.60	19667.08	19096.58	19520.37	34992	0	1538
2022.10.18	19520.36	19695.30	19085.39	19357.62	35160	0	1573
2022.10.19	19357.64	19367.27	19067.64	19188.11	59109	0	1561
2022.10.20	19187.58	19332.53	18920.71	19019.27	93603	0	1512
2022.10.21	19019.43	19240.66	18685.56	19174.49	53881	0	1561
2022.10.22	19145.46	19245.21	19094.75	19207.57	16226	0	1573
2022.10.23	19207.37	19526.19	19057.07	19491.02	17543	0	1576
2022.10.24	19490.90	19689.36	19154.13	19373.36	30055	0	1574
2022.10.25	19373.51	20410.00	19231.13	20180.05	63934	0	1574
2022.10.26	20180.79	21011.57	19980.96	20744.44	111446	0	1523
2022.10.27	20744.47	20903.38	20242.65	20389.84	87528	0	1576
2022.10.28	20389.76	20743.66	20013.27	20626.47	87175	0	1498
2022.10.29	20592.45	20980.77	20553.73	20854.94	63395	0	1597
2022.10.30	20854.96	20929.64	20547.02	20678.43	67727	0	1604
2022.10.31	20678.38	20837.39	20232.89	20394.71	81055	0	1484
2022.11.01	20395.25	20677.57	20322.32	20470.68	73574	0	1319
2022.11.02	20470.62	20795.82	20086.85	20163.99	74253	0	1610
2022.11.03	20164.08	20383.40	20025.53	20227.44	70969	0	2092
2022.11.04	20227.42	21293.82	20147.52	21121.57	77257	0	2095
2022.11.05	21161.65	21467.18	21068.74	21325.10	53313	0	2148
2022.11.06	21324.84	21357.04	21101.57	21117.88	57307	0	2150
2022.11.07	21117.25	21165.69	20571.03	20675.15	77252	0	1611
2022.11.08	20675.64	20676.29	17167.00	18671.61	97501	0	1563
2022.11.09	18668.74	18696.08	15610.06	16068.18	111622	0	5200
2022.11.10	16067.66	18122.90	15848.55	17768.90	168877	0	5397
2022.11.11	17760.80	17811.70	16313.40	16722.10	215079	0	10000
2022.11.12	17267.09	17502.11	16495.49	16639.81	63808	0	5200
2022.11.13	16648.06	16729.13	16098.64	16219.50	53419	0	30000
2022.11.14	16217.50	17111.10	15660.37	16338.80	178872	0	10000
2022.11.15	16329.30	17060.80	16298.80	16844.30	195491	0	10000
2022.11.16	16820.70	16950.60	16321.90	16487.50	173963	0	10000
2022.11.17	16489.20	16701.50	16359.70	16635.30	160468	0	10000
2022.11.18	16636.90	16932.00	16491.00	16600.20	147415	0	10000
2022.11.19	16535.61	16629.52	16518.50	16620.74	24128	0	5037
2022.11.20	16616.38	16760.88	16140.50	16197.10	49064	0	4611
2022.11.21	16208.50	16295.40	15430.30	15588.50	187152	0	4350
2022.11.22	15589.50	16237.00	15556.40	16085.10	178303	0	8000
2022.11.23	16093.67	16622.30	16038.50	16427.70	164196	0	8000
2022.11.24	16434.50	16740.80	16401.30	16496.80	109765	0	8000
2022.11.25	16508.00	16575.20	16294.80	16457.28	99840	0	8000
2022.11.26	16480.25	16648.50	16380.50	16468.39	40072	0	8000
2022.11.27	16468.13	16555.65	16340.00	16512.50	36022	0	8000
2022.11.28	16512.60	16551.75	15951.70	16148.90	110888	0	8000
2022.11.29	16148.70	16485.00	16047.20	16415.00	104649	0	4200
2022.11.30	16427.68	17104.20	16379.30	17055.90	101616	0	8000
2022.12.01	17065.50	17248.10	16821.60	16883.10	96064	0	8000
2022.12.02	16888.50	17052.80	16754.40	16974.50	98519	0	8000
2022.12.03	17003.13	17113.84	16843.00	16904.32	40202	0	8000
2022.12.04	16911.50	17117.25	16829.12	17073.69	52854	0	8000
2022.12.05	17069.78	17389.50	16827.25	16933.05	81940	0	8000
2022.12.06	16927.30	17060.25	16869.50	16954.00	62055	0	8000
2022.12.07	16947.00	17097.75	16644.50	16789.34	72602	0	8000
2022.12.08	16790.10	17264.25	16699.50	17147.58	65436	0	8000
2022.12.09	17147.36	17303.75	17015.75	17072.22	54281	0	8000
2022.12.10	17093.25	17189.00	17075.68	17084.60	19427	0	8000
2022.12.11	17089.44	17230.50	17052.50	17078.75	27113	0	8000
2022.12.12	17083.00	17179.75	16838.91	17132.88	45162	0	8000
2022.12.13	17148.00	17934.62	17045.75	17721.60	73473	0	8000
2022.12.14	17721.61	18337.25	17625.25	17795.39	83205	0	8000
2022.12.15	17795.73	17832.75	17283.43	17355.07	74132	0	8000
2022.12.16	17321.19	17497.25	16702.25	16804.77	81062	0	5086
2022.12.17	16701.04	16753.75	16500.56	16710.65	59914	0	1001
2022.12.18	16711.00	16796.37	16641.50	16724.65	44576	0	1001
2022.12.19	16728.26	16821.69	16472.25	16556.57	70996	0	5019
2022.12.20	16564.87	17032.25	16205.42	16851.78	77734	0	5075
2022.12.21	16851.78	16902.14	16705.50	16766.42	89891	0	5001
2022.12.22	16766.77	16842.25	16533.25	16768.40	85931	0	5007
2022.12.23	16779.71	16905.51	16703.90	16780.75	61552	0	5002
2022.12.26	16805.96	16895.00	16760.50	16804.75	35036	0	5083
2022.12.27	16761.63	16945.50	16561.00	16662.39	67360	0	5200
2022.12.28	16653.33	16748.75	16431.50	16491.31	54610	0	5006
2022.12.29	16496.44	16628.25	16439.75	16567.37	61684	0	5016
2022.12.30	16565.37	16634.54	16304.46	16556.44	56811	0	5075
