time,profit
2020.01.02 16:59:09,-2.22
2020.02.04 12:34:15,-2.95
2020.03.02 02:51:10,-12.56
2020.04.14 17:21:07,32.3
2020.04.28 10:00:02,-5.81
2020.05.28 08:07:54,-5.31
2020.06.02 19:13:21,-3.75
2020.08.05 01:18:19,28.3
2020.08.06 15:35:57,-6.24
2020.09.01 16:36:24,-6.61
2020.09.17 08:45:43,-7.29
2020.09.21 17:20:57,25.78
2020.11.13 16:35:27,-4.14
2020.11.27 17:31:05,-5.67
2020.12.09 06:05:28,-7.03
2020.12.17 16:50:14,25.71
2020.12.28 07:31:55,-5.62
2021.01.04 15:38:00,28.12
2021.01.08 16:56:47,30.45
2021.01.18 07:37:07,-8.02
2021.02.16 17:13:11,-5.78
2021.06.17 14:43:12,33.36
2021.06.29 12:45:12,-2.96
2021.10.08 16:44:18,-3.87
2021.11.10 15:37:11,27.8
2022.01.18 14:29:00,-2.66
2022.02.08 09:16:31,-3.23
2022.02.22 10:29:44,-4.74
2022.03.08 10:15:55,-8.59
2022.05.24 17:10:10,-4.31
2022.06.10 15:39:36,-2.97
2022.07.01 18:12:00,-5.63
2022.07.21 15:42:09,-4.53
2022.08.17 21:03:08,-4.79
2022.11.11 07:30:17,26.26
2022.12.05 03:26:55,30.96
2023.01.03 13:14:10,-5.53
2023.01.31 15:55:45,-3.34
2023.02.02 15:50:53,-7.12
2023.05.04 04:25:00,-10.4
2023.05.30 09:32:35,-2.98
2023.06.20 18:15:50,-4.78
2023.08.17 01:08:06,-3.5
2023.10.12 14:45:36,34.5
2023.10.23 03:47:37,-5.72
2023.10.26 14:37:04,-5.68
2023.10.30 01:22:51,-6.69
2023.11.29 03:00:10,20.03
2023.12.04 01:19:28,31.18
2023.12.08 17:00:35,-4.88
2023.12.14 16:35:57,31.2
2024.01.30 13:15:20,-3.68
2024.02.19 18:02:42,-5.29
2024.02.22 11:23:18,-2.86
2024.02.26 01:05:00,-5.31
2024.03.06 17:04:36,-5.93
2024.03.21 01:16:15,33.02
2024.04.12 17:53:23,47.4
2024.04.26 15:53:27,-4.74
2024.05.10 09:57:18,34.32
2024.06.12 16:36:55,-5.1
2024.06.26 05:18:13,-6.09
2024.08.02 14:15:59,-7.77
2024.09.26 16:10:50,-4.88
2024.10.21 14:44:23,33.4
2024.11.11 16:30:01,72.44
2024.12.30 21:55:50,-7.23
2025.01.27 01:05:00,-8.46
2025.01.30 17:46:54,23.21
2025.02.11 03:10:29,36.83
2025.02.20 14:23:51,-6.67
2025.03.31 16:45:03,-10.55
2025.04.16 11:15:37,49.16
2025.05.02 12:37:02,-17.56
2025.06.19 10:40:17,-10.06
2025.08.07 10:27:33,52.23
2025.08.14 03:24:33,-11.47
2025.09.05 17:26:24,-10.34
2025.09.17 09:44:27,-9.57
2025.10.08 19:33:08,63.12
2025.10.16 18:52:45,91.57
2025.11.13 20:32:41,-16.06
2025.11.28 07:09:10,-8.9
2025.12.31 08:32:11,-24.13
2026.01.21 01:44:19,58.06
2026.02.09 19:58:58,-31.15
2026.02.11 14:41:13,-21.65
2026.03.10 07:00:43,-29.02
2026.03.13 05:00:04,-21.57
2026.03.19 09:47:35,113.79
2026.04.08 12:44:43,-40.03
2026.04.13 03:47:24,-25.96
2026.04.17 18:43:55,-21.26
2026.05.27 15:19:15,-19.59
2026.06.10 15:12:43,113.35
2026.06.17 21:00:04,-16.13
