path,folder,name,extension,size_bytes,modified,category,symbol_inferred,strategy_inferred,sha1
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation\risk_cap_diagnostics.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation,risk_cap_diagnostics.csv,.csv,383,2026-06-03T19:30:06,optimizer/tester data,,run_003_counter_validation,e79372fb1e335f2735312bcd32c127d74182c685
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation\risk_cap_summary.txt,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation,risk_cap_summary.txt,.txt,627,2026-06-03T19:30:06,other,,run_003_counter_validation,a205e574509fe1b584b658ef34e97eb73e225bb2
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation\risk_cap_v1_run_002_report.html,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation,risk_cap_v1_run_002_report.html,.html,875528,2026-06-03T16:57:05,optimizer/tester data,,run_003_counter_validation,7ec6b261cd00661fe787655b36eada1b01e79194
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation\risk_cap_v1_run_002_risk_cap_diagnostics.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation,risk_cap_v1_run_002_risk_cap_diagnostics.csv,.csv,308,2026-06-03T16:56:07,optimizer/tester data,,run_003_counter_validation,cc480e395b378f02392a9f560f34bd3d3925ec24
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation\risk_cap_v1_run_002_set_used.set,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation,risk_cap_v1_run_002_set_used.set,.set,1269,2026-06-03T15:39:58,preset,,run_003_counter_validation,92d2eff689d7e693a53f56529f93b9bf6a32c272
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation\risk_cap_v1_run_002_trade_list.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation,risk_cap_v1_run_002_trade_list.csv,.csv,78627,2026-06-03T17:00:31,optimizer/tester data,,run_003_counter_validation,5b4645589dd774964b41d5c4d7b91f7face600db
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation\run_context.yaml,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_003_counter_validation,run_context.yaml,.yaml,256,2026-06-03T19:57:55,other,,run_003_counter_validation,14143fc07cc6a77aaec13b2d33670b6c1dcbaa33
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004\ReportTester-146237-holding.png,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004,ReportTester-146237-holding.png,.png,18275,2026-06-04T22:13:44,visual/doc,,run_004,dd979936e90b20d5cca5801d0af6898aee1a423e
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004\ReportTester-146237-hst.png,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004,ReportTester-146237-hst.png,.png,34557,2026-06-04T22:13:44,visual/doc,,run_004,0be3458962088a0b558df5da80d7b5c810d07a42
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004\ReportTester-146237-mfemae.png,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004,ReportTester-146237-mfemae.png,.png,35875,2026-06-04T22:13:44,visual/doc,MFEMAE,run_004,e268050e286506455c43f892d3134718e67109b7
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004\ReportTester-146237.html,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004,ReportTester-146237.html,.html,968156,2026-06-04T22:13:44,optimizer/tester data,,run_004,e02ae64c30fb11c7981c5790137c449f8ba2be0d
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004\ReportTester-146237.png,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004,ReportTester-146237.png,.png,9078,2026-06-04T22:13:44,visual/doc,,run_004,7d4111b1b854ffa3be10e6e6cc67ad7ea539ea50
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004\ReportTester-146237.xlsx,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_004,ReportTester-146237.xlsx,.xlsx,233790,2026-06-04T22:13:49,optimizer/tester data,,run_004,11779e9d61e639e3a065b79c40392656ee6ea9f1
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports\ReportTester-146237-holding.png,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports,ReportTester-146237-holding.png,.png,19200,2026-06-03T16:57:05,visual/doc,,raw_exports,a1609ecdedbd9abe5aa93034ca90e1b944741b8b
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports\ReportTester-146237-hst.png,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports,ReportTester-146237-hst.png,.png,34395,2026-06-03T16:57:05,visual/doc,,raw_exports,56fd86ce7aa5ca59f71a6144b98a8ac6b0d18107
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports\ReportTester-146237-mfemae.png,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports,ReportTester-146237-mfemae.png,.png,34178,2026-06-03T16:57:05,visual/doc,MFEMAE,raw_exports,02a6c9e8585346b1df08127323e5959d9b16fa7a
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports\ReportTester-146237.png,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports,ReportTester-146237.png,.png,10386,2026-06-03T16:57:05,visual/doc,,raw_exports,ba7b8d34ae7f6e6dc2f805e4cec0a866c86ce413
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports\ReportTester-146237.xlsx,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports,ReportTester-146237.xlsx,.xlsx,215051,2026-06-03T16:56:54,optimizer/tester data,,raw_exports,173c61a1922facdffc4772ca6be3e365ab088d35
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports\risk_cap_exported.set,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backtest\manual_runs\run_002_risk_cap_v1\raw_exports,risk_cap_exported.set,.set,2866,2026-06-03T16:57:24,preset,,raw_exports,ff74a9f694efa4c3a8d60f453588b9af8606913a
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backup_before_risk_cap_v1\terminal_experts_old\Gold_SMC_Continuous_MT5.old_terminal.ex5,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\backup_before_risk_cap_v1\terminal_experts_old,Gold_SMC_Continuous_MT5.old_terminal.ex5,.ex5,40696,2026-06-03T06:38:24,code/binary,,terminal_experts_old,aa5ec9679674ab59f342f9a28814f7f4aa0f905e
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\.gitkeep,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed,.gitkeep,,0,2026-05-30T23:23:20,other,,analyzed,da39a3ee5e6b4b0d3255bfef95601890afd80709
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_analysis.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed,pass_1_analysis.md,.md,1509,2026-06-03T20:06:09,other,,analyzed,0dd2a388ad29ff5d664584d684fcd630ead2a754
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed,pass_1_optimizer_parsed.csv,.csv,305043,2026-06-03T20:04:50,optimizer/tester data,,analyzed,bc95c8a365ab30774915f375ca3fd03a5820ca8b
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_compliant_candidates.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed,pass_1_plan_compliant_candidates.csv,.csv,540,2026-06-03T20:06:09,optimizer/tester data,,analyzed,23076c61ba6d100157ace9844fb9cab1d5c6070b
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed,pass_1_plan_rejected.csv,.csv,453762,2026-06-03T20:06:09,optimizer/tester data,,analyzed,7171d8aab38dfdcfbcbe3eb8d8a7a3673c50a8a1
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed,pass_1_rejected_risk_violations.csv,.csv,292002,2026-06-03T20:04:50,optimizer/tester data,,analyzed,ea47bbbe6b240fde5988b5519434f03cdc2b087b
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_valid_candidates.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed,pass_1_valid_candidates.csv,.csv,13282,2026-06-03T20:04:50,optimizer/tester data,,analyzed,e3f6f05be9aaabac86b654322bd0fb84ae95399a
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\run_003_single_test_review.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed,run_003_single_test_review.md,.md,1848,2026-06-03T20:06:37,other,,analyzed,8eaae4dd72cb4e356cf462b62e76bb2291ad4cad
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\candidates\.gitkeep,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\candidates,.gitkeep,,0,2026-05-30T23:23:20,other,,candidates,da39a3ee5e6b4b0d3255bfef95601890afd80709
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\candidates\pass_1_plan_candidate_01_pass_1432.set,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\candidates,pass_1_plan_candidate_01_pass_1432.set,.set,1298,2026-06-03T20:06:09,preset,,candidates,b14281f0fb113ea39a8de4a7f1f45d9172193dc8
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\candidates\pass_1_plan_candidate_02_pass_1057.set,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\candidates,pass_1_plan_candidate_02_pass_1057.set,.set,1298,2026-06-03T20:06:09,preset,,candidates,b14281f0fb113ea39a8de4a7f1f45d9172193dc8
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\candidates\pass_1_plan_candidate_03_pass_1396.set,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\candidates,pass_1_plan_candidate_03_pass_1396.set,.set,1298,2026-06-03T20:06:09,preset,,candidates,d3ee9dcc645586747c65f5ecf3e57aa8b6ccedc4
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\candidates\pass_1_preliminary_candidates.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\candidates,pass_1_preliminary_candidates.md,.md,829,2026-06-03T20:06:09,other,,candidates,9584e1fbd47a8d14d854e95d617016a9ba832d5f
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\oos\.gitkeep,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\oos,.gitkeep,,0,2026-05-30T23:23:20,other,,oos,da39a3ee5e6b4b0d3255bfef95601890afd80709
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\plans\.gitkeep,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\plans,.gitkeep,,0,2026-05-30T23:23:20,other,,plans,da39a3ee5e6b4b0d3255bfef95601890afd80709
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\plans\optimization_pass_1_plan.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\plans,optimization_pass_1_plan.md,.md,3388,2026-06-03T18:17:40,other,,plans,ebf53c545df613f2b845c1271a7830e8db71af6e
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\plans\parameter_matrix_pass_1.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\plans,parameter_matrix_pass_1.csv,.csv,2521,2026-06-03T18:18:02,optimizer/tester data,,plans,5387c2b1f4621142ac10a30dc97b89a2682e9409
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\plans\reject_rules.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\plans,reject_rules.md,.md,1991,2026-06-03T18:18:35,other,,plans,0d181629fc94c3fe6f3d6f5b061f2fe005e17109
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\plans\safe_ranges.md,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\plans,safe_ranges.md,.md,1822,2026-06-03T18:18:19,other,,plans,f977122abfa3fb4ab0ef3ac8f72840d4ea060d2e
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\.gitkeep,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results,.gitkeep,,0,2026-05-30T23:23:20,other,,raw_results,da39a3ee5e6b4b0d3255bfef95601890afd80709
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260511.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260511.log,.log,10084,2026-05-11T22:51:01,other,,pass_1_raw,d7b27cf2aa4ac608df55dd62679cb08a74f4498e
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260515.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260515.log,.log,5748,2026-05-16T07:34:59,other,,pass_1_raw,96c37325e3ba797533577a90c0091f86e2e8e4fc
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260516.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260516.log,.log,12604,2026-05-16T23:03:00,other,,pass_1_raw,fb8c19b538dc0ee7922ad1a81d6f240330c3b612
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260517.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260517.log,.log,452328,2026-05-17T23:25:54,other,,pass_1_raw,9f904592d35f59c9ec176fba0d374a8f6cdda6a7
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260518.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260518.log,.log,17512,2026-05-18T22:07:03,other,,pass_1_raw,17b5069bb439d29d3aa8173e491bef572ab3f392
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260519.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260519.log,.log,87988,2026-05-19T23:57:25,other,,pass_1_raw,3ea526887e5931c2a8cf54f7fd23efe83d20e32a
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260520.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260520.log,.log,132052,2026-05-20T22:46:22,other,,pass_1_raw,e11410aacd2ad53a68e6027250e4c5b9d724c6d0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260521.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260521.log,.log,5666,2026-05-21T23:33:53,other,,pass_1_raw,48c65f40de20628bf640f3bb90b3bab8b958df47
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260523.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260523.log,.log,6082,2026-05-23T23:25:30,other,,pass_1_raw,e10e20e56e9dba55a3daa8763761be82fe5f3eab
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260524.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260524.log,.log,31348,2026-05-24T23:38:25,other,,pass_1_raw,aa0176018d19d47eb37407b4936fa35bdc36c115
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260525.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260525.log,.log,4014,2026-05-25T22:15:55,other,,pass_1_raw,4e47083eeebfe8598530a0a9a3b873125db69dd5
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260526.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260526.log,.log,4408,2026-05-26T22:21:01,other,,pass_1_raw,7b220f3b84bfdd97c60829ae2a1b89410bb0b8bd
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260528.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260528.log,.log,5170,2026-05-28T23:54:04,other,,pass_1_raw,fe4e5babd655ba5301b20a1a274b267918fb65f4
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260529.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260529.log,.log,4536,2026-05-29T21:53:12,other,,pass_1_raw,31ab404fa0495ad3e8aaebe095789c27c5ca476d
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260530.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260530.log,.log,10630,2026-05-30T23:07:44,other,,pass_1_raw,6ae505ad9d50a082c702fac2c5320df23043eef6
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260531.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260531.log,.log,13754,2026-05-31T00:57:59,other,,pass_1_raw,7121fad75632abccef4ae06de38f731c0163660b
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260601.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260601.log,.log,33882,2026-06-01T19:52:27,other,,pass_1_raw,c2bff98b03246985a7d8f6ccb5e9fb553c4c9063
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\20260603.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,20260603.log,.log,11116,2026-06-03T18:32:03,other,,pass_1_raw,447525c0ff2b9faaaa92092ad28dec19386cd536
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\import_summary.txt,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,import_summary.txt,.txt,7146,2026-06-03T19:59:11,other,,pass_1_raw,8e12c2323e92350162ac9b8039ef26c20b7e405f
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\metaeditor.log,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,metaeditor.log,.log,100632,2026-06-03T18:26:40,other,,pass_1_raw,c4731f0985fa24346485a938228475d66b4d2def
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,ReportOptimizer-146237.xml,.xml,2497571,2026-06-03T20:00:40,optimizer/tester data,,pass_1_raw,829c74bce1a4c28c043454906171ffc33298808c
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\risk_cap_diagnostics.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,risk_cap_diagnostics.csv,.csv,383,2026-06-03T19:30:06,optimizer/tester data,,pass_1_raw,e79372fb1e335f2735312bcd32c127d74182c685
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\risk_cap_summary.txt,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,risk_cap_summary.txt,.txt,627,2026-06-03T19:30:06,other,,pass_1_raw,a205e574509fe1b584b658ef34e97eb73e225bb2
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\risk_cap_v1_run_002_report.html,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,risk_cap_v1_run_002_report.html,.html,875528,2026-06-03T16:57:05,optimizer/tester data,,pass_1_raw,7ec6b261cd00661fe787655b36eada1b01e79194
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\risk_cap_v1_run_002_risk_cap_diagnostics.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,risk_cap_v1_run_002_risk_cap_diagnostics.csv,.csv,308,2026-06-03T16:56:07,optimizer/tester data,,pass_1_raw,cc480e395b378f02392a9f560f34bd3d3925ec24
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\risk_cap_v1_run_002_set_used.set,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,risk_cap_v1_run_002_set_used.set,.set,1269,2026-06-03T15:39:58,preset,,pass_1_raw,92d2eff689d7e693a53f56529f93b9bf6a32c272
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\risk_cap_v1_run_002_trade_list.csv,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,risk_cap_v1_run_002_trade_list.csv,.csv,78627,2026-06-03T17:00:31,optimizer/tester data,,pass_1_raw,5b4645589dd774964b41d5c4d7b91f7face600db
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\run_context.yaml,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw,run_context.yaml,.yaml,229,2026-06-03T19:59:11,other,,pass_1_raw,355f5ae619708f42f1d94c782a002674f730e3bb
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw,ReportOptimizer-146237.xml,.xml,1675409,2026-06-04T22:12:49,optimizer/tester data,,pass_2_raw,f2fcb4ea4e45345d93c643679d6921c3c544a31b
