source_path,source_file,strategy,symbol,Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpSwingPeriod,InpRiskReward,InpLotMultiplier,InpMinGapPts,InpTakeProfitUSD,InpDailyTargetUSD,InpSLBufferPts,InpMaxRecoverySteps,reject_reasons,score,risk_adjusted_score,risk_band,selection_flag,plan_reject_reasons,Result,Custom,InpCooldownBarsAfterStop
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2053.0,13467.44,19.775977,1.369663,8.872825,3.960087,7.3629,681.0,7.0,2.0,1.0,100.0,120.0,260.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,178.2583,80.32,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2053.0,13467.44,19.775977,1.369663,8.872825,3.960087,7.3629,681.0,7.0,2.0,1.0,100.0,120.0,260.0,45.0,7.0,,,80.32,Conservative,True,,23467.44,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2204.0,13460.15,19.82349,1.372148,8.868022,3.965344,7.365,679.0,7.0,2.0,1.0,100.0,120.0,260.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,178.291,80.32,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2204.0,13460.15,19.82349,1.372148,8.868022,3.965344,7.365,679.0,7.0,2.0,1.0,100.0,120.0,260.0,30.0,7.0,,228.291,80.32,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2204.0,13460.15,19.82349,1.372148,8.868022,3.965344,7.365,679.0,7.0,2.0,1.0,100.0,120.0,260.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,178.291,80.32,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2204.0,13460.15,19.82349,1.372148,8.868022,3.965344,7.365,679.0,7.0,2.0,1.0,100.0,120.0,260.0,30.0,7.0,,,80.32,Conservative,True,,23460.15,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1929.0,13403.62,19.740236,1.370876,8.840097,3.945135,7.3775,679.0,7.0,2.0,1.0,100.0,120.0,260.0,15.0,7.0,MAX_RECOVERY_STEPS_GT_3,177.5823,80.19,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1929.0,13403.62,19.740236,1.370876,8.840097,3.945135,7.3775,679.0,7.0,2.0,1.0,100.0,120.0,260.0,15.0,7.0,,227.5823,80.19,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1929.0,13403.62,19.740236,1.370876,8.840097,3.945135,7.3775,679.0,7.0,2.0,1.0,100.0,120.0,260.0,15.0,7.0,MAX_RECOVERY_STEPS_GT_3,177.5823,80.19,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1929.0,13403.62,19.740236,1.370876,8.840097,3.945135,7.3775,679.0,7.0,2.0,1.0,100.0,120.0,260.0,15.0,7.0,,,80.19,Conservative,True,,23403.62,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_valid_candidates.csv,pass_1_valid_candidates.csv,analyzed,,935.0,7323.11,11.754591,1.276349,4.515198,2.572221,10.794,623.0,5.0,1.5,1.6,150.0,120.0,220.0,45.0,3.0,,137.7311,80.0,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2339.0,13903.16,20.266997,1.353071,4.806956,3.823519,12.0947,686.0,7.0,2.0,1.2,150.0,160.0,260.0,15.0,7.0,MAX_RECOVERY_STEPS_GT_3,109.935,79.53,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2339.0,13903.16,20.266997,1.353071,4.806956,3.823519,12.0947,686.0,7.0,2.0,1.2,150.0,160.0,260.0,15.0,7.0,,159.935,79.53,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2339.0,13903.16,20.266997,1.353071,4.806956,3.823519,12.0947,686.0,7.0,2.0,1.2,150.0,160.0,260.0,15.0,7.0,MAX_RECOVERY_STEPS_GT_3,109.935,79.53,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2339.0,13903.16,20.266997,1.353071,4.806956,3.823519,12.0947,686.0,7.0,2.0,1.2,150.0,160.0,260.0,15.0,7.0,,,79.53,Conservative,True,,23903.16,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2208.0,13898.34,20.289547,1.351715,4.808282,3.803396,12.0908,685.0,7.0,2.0,1.2,150.0,160.0,260.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,109.6941,79.52,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2208.0,13898.34,20.289547,1.351715,4.808282,3.803396,12.0908,685.0,7.0,2.0,1.2,150.0,160.0,260.0,45.0,7.0,,159.6941,79.52,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2208.0,13898.34,20.289547,1.351715,4.808282,3.803396,12.0908,685.0,7.0,2.0,1.2,150.0,160.0,260.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,109.6941,79.52,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2208.0,13898.34,20.289547,1.351715,4.808282,3.803396,12.0908,685.0,7.0,2.0,1.2,150.0,160.0,260.0,45.0,7.0,,,79.52,Conservative,True,,23898.34,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2202.0,13895.53,20.255875,1.352417,4.805814,3.820483,12.0954,686.0,7.0,2.0,1.2,150.0,160.0,260.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,109.8599,79.51,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2202.0,13895.53,20.255875,1.352417,4.805814,3.820483,12.0954,686.0,7.0,2.0,1.2,150.0,160.0,260.0,30.0,7.0,,159.8599,79.51,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2202.0,13895.53,20.255875,1.352417,4.805814,3.820483,12.0954,686.0,7.0,2.0,1.2,150.0,160.0,260.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,109.8599,79.51,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2202.0,13895.53,20.255875,1.352417,4.805814,3.820483,12.0954,686.0,7.0,2.0,1.2,150.0,160.0,260.0,30.0,7.0,,,79.51,Conservative,True,,23895.53,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2222.0,13057.41,20.181468,1.372726,8.548335,4.144651,7.3722,647.0,7.0,2.0,1.2,450.0,120.0,300.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,174.6419,79.5,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2222.0,13057.41,20.181468,1.372726,8.548335,4.144651,7.3722,647.0,7.0,2.0,1.2,450.0,120.0,300.0,45.0,7.0,,224.6419,79.5,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2222.0,13057.41,20.181468,1.372726,8.548335,4.144651,7.3722,647.0,7.0,2.0,1.2,450.0,120.0,300.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,174.6419,79.5,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2222.0,13057.41,20.181468,1.372726,8.548335,4.144651,7.3722,647.0,7.0,2.0,1.2,450.0,120.0,300.0,45.0,7.0,,,79.5,Conservative,True,,23057.41,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1882.0,13372.33,20.541214,1.360337,6.216017,3.759774,11.1468,651.0,7.0,2.0,1.2,100.0,120.0,300.0,15.0,5.0,MAX_RECOVERY_STEPS_GT_3,131.0598,79.43,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1882.0,13372.33,20.541214,1.360337,6.216017,3.759774,11.1468,651.0,7.0,2.0,1.2,100.0,120.0,300.0,15.0,5.0,,181.0598,79.43,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1882.0,13372.33,20.541214,1.360337,6.216017,3.759774,11.1468,651.0,7.0,2.0,1.2,100.0,120.0,300.0,15.0,5.0,MAX_RECOVERY_STEPS_GT_3,131.0598,79.43,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1882.0,13372.33,20.541214,1.360337,6.216017,3.759774,11.1468,651.0,7.0,2.0,1.2,100.0,120.0,300.0,15.0,5.0,,,79.43,Conservative,True,,23372.33,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2032.0,13351.68,20.541046,1.358452,6.201747,3.845758,10.8074,650.0,7.0,2.0,1.0,100.0,120.0,260.0,30.0,5.0,MAX_RECOVERY_STEPS_GT_3,132.0223,79.43,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2032.0,13351.68,20.541046,1.358452,6.201747,3.845758,10.8074,650.0,7.0,2.0,1.0,100.0,120.0,260.0,30.0,5.0,,182.0223,79.43,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2032.0,13351.68,20.541046,1.358452,6.201747,3.845758,10.8074,650.0,7.0,2.0,1.0,100.0,120.0,260.0,30.0,5.0,MAX_RECOVERY_STEPS_GT_3,132.0223,79.43,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2032.0,13351.68,20.541046,1.358452,6.201747,3.845758,10.8074,650.0,7.0,2.0,1.0,100.0,120.0,260.0,30.0,5.0,,,79.43,Conservative,True,,23351.68,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2110.0,13368.41,20.535192,1.358038,6.182095,3.783522,11.1208,651.0,7.0,2.0,1.2,150.0,120.0,300.0,45.0,5.0,MAX_RECOVERY_STEPS_GT_3,130.7372,79.41,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2110.0,13368.41,20.535192,1.358038,6.182095,3.783522,11.1208,651.0,7.0,2.0,1.2,150.0,120.0,300.0,45.0,5.0,,180.7372,79.41,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2110.0,13368.41,20.535192,1.358038,6.182095,3.783522,11.1208,651.0,7.0,2.0,1.2,150.0,120.0,300.0,45.0,5.0,MAX_RECOVERY_STEPS_GT_3,130.7372,79.41,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2110.0,13368.41,20.535192,1.358038,6.182095,3.783522,11.1208,651.0,7.0,2.0,1.2,150.0,120.0,300.0,45.0,5.0,,,79.41,Conservative,True,,23368.41,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1980.0,13018.0,20.277259,1.371403,8.522534,4.124488,7.3913,642.0,7.0,2.0,1.0,450.0,120.0,300.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,173.8929,79.41,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1980.0,13018.0,20.277259,1.371403,8.522534,4.124488,7.3913,642.0,7.0,2.0,1.0,450.0,120.0,300.0,45.0,7.0,,223.8929,79.41,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1980.0,13018.0,20.277259,1.371403,8.522534,4.124488,7.3913,642.0,7.0,2.0,1.0,450.0,120.0,300.0,45.0,7.0,MAX_RECOVERY_STEPS_GT_3,173.8929,79.41,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1980.0,13018.0,20.277259,1.371403,8.522534,4.124488,7.3913,642.0,7.0,2.0,1.0,450.0,120.0,300.0,45.0,7.0,,,79.41,Conservative,True,,23018.0,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2056.0,13355.91,20.484525,1.359583,6.172033,3.788009,11.1334,652.0,7.0,2.0,1.2,150.0,120.0,300.0,30.0,5.0,MAX_RECOVERY_STEPS_GT_3,130.6782,79.39,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2056.0,13355.91,20.484525,1.359583,6.172033,3.788009,11.1334,652.0,7.0,2.0,1.2,150.0,120.0,300.0,30.0,5.0,,180.6782,79.39,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2056.0,13355.91,20.484525,1.359583,6.172033,3.788009,11.1334,652.0,7.0,2.0,1.2,150.0,120.0,300.0,30.0,5.0,MAX_RECOVERY_STEPS_GT_3,130.6782,79.39,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2056.0,13355.91,20.484525,1.359583,6.172033,3.788009,11.1334,652.0,7.0,2.0,1.2,150.0,120.0,300.0,30.0,5.0,,,79.39,Conservative,True,,23355.91,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_valid_candidates.csv,pass_1_valid_candidates.csv,analyzed,,68.0,7216.9,11.677832,1.273137,4.474182,2.521133,10.8225,618.0,5.0,1.5,1.6,200.0,120.0,220.0,15.0,3.0,,136.3339,79.37,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1939.0,12963.88,20.161555,1.371769,8.541062,4.112186,7.3667,643.0,7.0,2.0,1.0,450.0,120.0,300.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,174.0773,79.3,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1939.0,12963.88,20.161555,1.371769,8.541062,4.112186,7.3667,643.0,7.0,2.0,1.0,450.0,120.0,300.0,30.0,7.0,,224.0773,79.3,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1939.0,12963.88,20.161555,1.371769,8.541062,4.112186,7.3667,643.0,7.0,2.0,1.0,450.0,120.0,300.0,30.0,7.0,MAX_RECOVERY_STEPS_GT_3,174.0773,79.3,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1939.0,12963.88,20.161555,1.371769,8.541062,4.112186,7.3667,643.0,7.0,2.0,1.0,450.0,120.0,300.0,30.0,7.0,,,79.3,Conservative,True,,22963.88,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2244.0,13300.68,20.525741,1.357322,6.149096,3.731146,11.0379,648.0,7.0,2.0,1.2,100.0,120.0,260.0,30.0,5.0,MAX_RECOVERY_STEPS_GT_3,129.7162,79.28,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2244.0,13300.68,20.525741,1.357322,6.149096,3.731146,11.0379,648.0,7.0,2.0,1.2,100.0,120.0,260.0,30.0,5.0,,179.7162,79.28,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2244.0,13300.68,20.525741,1.357322,6.149096,3.731146,11.0379,648.0,7.0,2.0,1.2,100.0,120.0,260.0,30.0,5.0,MAX_RECOVERY_STEPS_GT_3,129.7162,79.28,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2244.0,13300.68,20.525741,1.357322,6.149096,3.731146,11.0379,648.0,7.0,2.0,1.2,100.0,120.0,260.0,30.0,5.0,,,79.28,Conservative,True,,23300.68,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1953.0,13285.13,20.438662,1.356832,6.189984,3.823832,10.812,650.0,7.0,2.0,1.0,100.0,120.0,260.0,15.0,5.0,MAX_RECOVERY_STEPS_GT_3,131.5311,79.28,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1953.0,13285.13,20.438662,1.356832,6.189984,3.823832,10.812,650.0,7.0,2.0,1.0,100.0,120.0,260.0,15.0,5.0,,181.5311,79.28,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1953.0,13285.13,20.438662,1.356832,6.189984,3.823832,10.812,650.0,7.0,2.0,1.0,100.0,120.0,260.0,15.0,5.0,MAX_RECOVERY_STEPS_GT_3,131.5311,79.28,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1953.0,13285.13,20.438662,1.356832,6.189984,3.823832,10.812,650.0,7.0,2.0,1.0,100.0,120.0,260.0,15.0,5.0,,,79.28,Conservative,True,,23285.13,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1256.0,13293.24,20.48265,1.354845,5.967436,3.818836,11.1751,649.0,7.0,2.0,1.0,100.0,120.0,260.0,45.0,5.0,MAX_RECOVERY_STEPS_GT_3,127.6274,79.23,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1256.0,13293.24,20.48265,1.354845,5.967436,3.818836,11.1751,649.0,7.0,2.0,1.0,100.0,120.0,260.0,45.0,5.0,,177.6274,79.23,Conservative,True,MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1256.0,13293.24,20.48265,1.354845,5.967436,3.818836,11.1751,649.0,7.0,2.0,1.0,100.0,120.0,260.0,45.0,5.0,MAX_RECOVERY_STEPS_GT_3,127.6274,79.23,Conservative,True,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1256.0,13293.24,20.48265,1.354845,5.967436,3.818836,11.1751,649.0,7.0,2.0,1.0,100.0,120.0,260.0,45.0,5.0,,,79.23,Conservative,True,,23293.24,0.0,
